api_uri,begin_date,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/B000460.json,1947-01-03,1949-01-03,Theodore,B000460,Bilbo,Gilmore,,D,MS,Left Congress,80
https://api.propublica.org/congress/v1/members/C000758.json,1947-01-03,1949-01-03,John,C000758,Cooper,Sherman,,R,KY,Defeated in general election,80
https://api.propublica.org/congress/v1/members/C000133.json,1947-01-03,1949-01-03,Arthur,C000133,Capper,,,R,KS,Retiring,80
https://api.propublica.org/congress/v1/members/M000895.json,1947-01-03,1949-01-03,Edward,M000895,Moore,Hall,,R,OK,Retiring,80
https://api.propublica.org/congress/v1/members/O000146.json,1947-01-03,1949-01-03,John,O000146,Overton,Holmes,,D,LA,Left Congress,80
https://api.propublica.org/congress/v1/members/B001168.json,1947-01-03,1949-01-03,Harlan,B001168,Bushfield,John,,R,SD,Left Congress,80
https://api.propublica.org/congress/v1/members/B001169.json,1947-01-03,1949-01-03,Vera,B001169,Bushfield,Cahalan,,R,SD,Retiring,80
https://api.propublica.org/congress/v1/members/U000005.json,1947-01-03,1949-01-03,William,U000005,Umstead,Bradley,,D,NC,Defeated in primary election,80
https://api.propublica.org/congress/v1/members/R000320.json,1947-01-03,1949-01-03,Edward,R000320,Robertson,Vivian,,R,WY,Defeated in general election,80
https://api.propublica.org/congress/v1/members/R000167.json,1947-01-03,1949-01-03,William,R000167,Revercomb,Chapman,,R,WV,Defeated in general election,80
https://api.propublica.org/congress/v1/members/F000057.json,1947-01-03,1949-01-03,William,F000057,Feazel,Crosson,,D,LA,Retiring,80
https://api.propublica.org/congress/v1/members/W000581.json,1947-01-03,1949-01-03,George,W000581,Wilson,Allison,,R,IA,Defeated in general election,80
https://api.propublica.org/congress/v1/members/O000034.json,1947-01-03,1949-01-03,Wilbert,O000034,O?Daniel,Lee,,D,TX,Retiring,80
https://api.propublica.org/congress/v1/members/B001013.json,1947-01-03,1949-01-03,Clayton,B001013,Buck,Douglass,,R,DE,Defeated in general election,80
https://api.propublica.org/congress/v1/members/S000901.json,1947-01-03,1949-01-03,Arthur,S000901,Stewart,Thomas,,D,TN,Defeated in primary election,80
https://api.propublica.org/congress/v1/members/H000365.json,1947-01-03,1949-01-03,Albert,H000365,Hawkes,Wahl,,R,NJ,Retiring,80
https://api.propublica.org/congress/v1/members/B000145.json,1947-01-03,1949-01-03,Alben,B000145,Barkley,William,,D,KY,Elected to federal post,80
https://api.propublica.org/congress/v1/members/B000874.json,1947-01-03,1949-01-03,Charles,B000874,Brooks,Wayland,,R,IL,Defeated in general election,80
https://api.propublica.org/congress/v1/members/W000396.json,1947-01-03,1949-01-03,Wallace,W000396,White,Humphrey,,R,ME,Retiring,80
https://api.propublica.org/congress/v1/members/B000099.json,1947-01-03,1949-01-03,Joseph,B000099,Ball,Hurst,,R,MN,Defeated in general election,80
https://api.propublica.org/congress/v1/members/H000334.json,1947-01-03,1949-01-03,Carl,H000334,Hatch,Atwood,,D,NM,Appointed to federal post,80
https://api.propublica.org/congress/v1/members/D000585.json,1947-01-03,1949-01-03,Henry,D000585,Dworshak,Clarence,,R,ID,Defeated in general election,80
