amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'STEM Jobs Act of 2012', u'number': u'H R 6429', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6429.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 559.', u'sponsor_id': u'S000583', u'bill_id': u'hr6429-112'}",House,112,2012-11-30,STEM Jobs Act of 2012,F000116,Not Voting,On Passage,Passed,613,2,11:39:00,"{u'not_voting': 48, u'yes': 245, u'present': 0, u'no': 139}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/613.json,hr6429,S000583,https://api.propublica.org/congress/v1/112/bills/hr6429.json
{},"{u'title': u'STEM Jobs Act of 2012', u'number': u'H R 6429', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6429.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 559.', u'sponsor_id': u'S000583', u'bill_id': u'hr6429-112'}",House,112,2012-11-30,STEM Jobs Act of 2012,F000116,Not Voting,On Motion to Recommit with Instructions,Failed,612,2,11:31:00,"{u'not_voting': 44, u'yes': 157, u'present': 0, u'no': 231}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/612.json,hr6429,S000583,https://api.propublica.org/congress/v1/112/bills/hr6429.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6429) to amend the Immigration and Nationality Act to promote innovation, investment, and research in the United States, to eliminate the diversity immigrant program, and for other purposes; and providing for consideration of motions to suspend the rules.', u'number': u'H RES 821', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres821.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'N000185', u'bill_id': u'hres821-112'}",House,112,2012-11-29,"Providing for consideration of H.R. 6429, STEM Jobs Act of 2012",F000116,Not Voting,On Agreeing to the Resolution,Passed,611,2,13:42:00,"{u'not_voting': 19, u'yes': 243, u'present': 0, u'no': 170}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/611.json,hres821,N000185,https://api.propublica.org/congress/v1/112/bills/hres821.json
{},"{u'title': u'Jaime Zapata Border Enforcement Security Task Force Act', u'number': u'H R 915', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr915.json', u'latest_action': u'Became Public Law No: 112-205', u'sponsor_id': u'C001063', u'bill_id': u'hr915-112'}",House,112,2012-11-27,H.R.915 -- Jaime Zapata Border Enforcement Security Task Force Act,F000116,Not Voting,On motion to Suspend the Rules and Concur in the Senate Amendment,Passed,610,2,19:03:00,"{u'not_voting': 31, u'yes': 397, u'present': 0, u'no': 4}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/610.json,hr915,C001063,https://api.propublica.org/congress/v1/112/bills/hr915.json
{},"{u'title': u'Medical Preparedness Allowable Use Act', u'number': u'H R 5997', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr5997.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'B001257', u'bill_id': u'hr5997-112'}",House,112,2012-11-27,Medical Preparedness Allowable Use Act,F000116,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,609,2,18:53:00,"{u'not_voting': 34, u'yes': 397, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/609.json,hr5997,B001257,https://api.propublica.org/congress/v1/112/bills/hr5997.json
{},"{u'title': u'Russia and Moldova Jackson-Vanik Repeal and Sergei Magnitsky Rule of Law Accountability Act of 2012', u'number': u'H R 6156', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6156.json', u'latest_action': u'Became Public Law No: 112-208', u'sponsor_id': u'C000071', u'bill_id': u'hr6156-112'}",House,112,2012-11-16,Russia and Moldova Jackson-Vanik Repeal Act of 2012,F000116,Not Voting,On Passage,Passed,608,2,11:59:00,"{u'not_voting': 25, u'yes': 365, u'present': 0, u'no': 43}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/608.json,hr6156,C000071,https://api.propublica.org/congress/v1/112/bills/hr6156.json
{},"{u'title': u'Mark Twain Commemorative Coin Act', u'number': u'H R 2453', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr2453.json', u'latest_action': u'Became Public Law No: 112-201', u'sponsor_id': u'L000569', u'bill_id': u'hr2453-112'}",House,112,2012-11-15,Mark Twain Commemorative Coin Act,F000116,Not Voting,On Motion to Suspend the Rules and Concur in the Senate Amendments,Passed,607,2,18:02:00,"{u'not_voting': 44, u'yes': 370, u'present': 0, u'no': 19}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/607.json,hr2453,L000569,https://api.propublica.org/congress/v1/112/bills/hr2453.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6156) to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on the compliance of the Russian Federation with its obligations as a member of the World Trade Organization, and for other purposes.', u'number': u'H RES 808', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres808.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'D000492', u'bill_id': u'hres808-112'}",House,112,2012-11-15,"Providing for consideration of H.R. 6156, to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on ...",F000116,Not Voting,On Agreeing to the Resolution,Passed,606,2,17:50:00,"{u'not_voting': 30, u'yes': 253, u'present': 0, u'no': 150}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/606.json,hres808,D000492,https://api.propublica.org/congress/v1/112/bills/hres808.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6156) to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on the compliance of the Russian Federation with its obligations as a member of the World Trade Organization, and for other purposes.', u'number': u'H RES 808', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres808.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'D000492', u'bill_id': u'hres808-112'}",House,112,2012-11-15,"Providing for consideration of H.R. 6156, to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on ...",F000116,Not Voting,On Ordering the Previous Question,Passed,605,2,17:29:00,"{u'not_voting': 25, u'yes': 243, u'present': 0, u'no': 164}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/605.json,hres808,D000492,https://api.propublica.org/congress/v1/112/bills/hres808.json
{},"{u'title': u'Streamlining Claims Processing for Federal Contractor Employees Act', u'number': u'H R 6371', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6371.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'W000798', u'bill_id': u'hr6371-112'}",House,112,2012-11-13,Streamlining Claims Processing for Federal Contractor Employees Act,F000116,Not Voting,On Motion to Suspend the Rules and Pass,Passed,604,2,18:49:00,"{u'not_voting': 65, u'yes': 361, u'present': 0, u'no': 3}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/604.json,hr6371,W000798,https://api.propublica.org/congress/v1/112/bills/hr6371.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Passage,Passed,603,2,12:08:00,"{u'not_voting': 21, u'yes': 233, u'present': 0, u'no': 175}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/603.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Motion to Recommit with Instructions,Failed,602,2,11:59:00,"{u'not_voting': 23, u'yes': 173, u'present': 0, u'no': 233}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/602.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Agreed to,601,2,11:31:00,"{u'not_voting': 22, u'yes': 226, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/601.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Agreed to,600,2,11:27:00,"{u'not_voting': 18, u'yes': 228, u'present': 0, u'no': 183}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/600.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Failed,599,2,11:23:00,"{u'not_voting': 18, u'yes': 168, u'present': 0, u'no': 243}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/599.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Failed,598,2,11:19:00,"{u'not_voting': 19, u'yes': 160, u'present': 0, u'no': 250}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/598.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Agreed to,597,2,11:13:00,"{u'not_voting': 19, u'yes': 247, u'present': 0, u'no': 163}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/597.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Failed,596,2,11:10:00,"{u'not_voting': 18, u'yes': 164, u'present': 0, u'no': 247}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/596.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Failed,595,2,11:04:00,"{u'not_voting': 19, u'yes': 164, u'present': 0, u'no': 246}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/595.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,F000116,Not Voting,On Agreeing to the Amendment,Agreed to,594,2,11:00:00,"{u'not_voting': 19, u'yes': 242, u'present': 0, u'no': 168}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/594.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
