amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To designate the facility of the United States Postal Service located at 500 West Eisenhower Street in Rio Grande City, Texas, as the &quot;Lino Perez, Jr. Post Office&quot;.', u'number': u'H R 437', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr437.json', u'latest_action': u'Became Public Law No: 110-30', u'sponsor_id': u'C001063', u'bill_id': u'hr437-110'}",House,110,2007-02-13,"Lino Perez, Jr. Post Office",N000159,Not Voting,On Motion to Suspend the Rules and Pass,Passed,98,1,12:31:00,"{u'not_voting': 13, u'yes': 421, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/98.json,hr437,C001063,https://api.propublica.org/congress/v1/110/bills/hr437.json
{},"{u'title': u'Providing for consideration of the concurrent resolution (H. Con. Res. 63) disapproving of the decision of the President announced on January 10, 2007, to deploy more than 20,000 additional United States combat troops to Iraq.', u'number': u'H RES 157', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres157.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 232 - 192 (Roll no. 97).', u'sponsor_id': u'S000480', u'bill_id': u'hres157-110'}",House,110,2007-02-13,"Providing for consideration of the concurrent resolution (H. Con. Res 63) disapproving of the decision of the President announced on January 10, 2007, to deploy more than 20,000 additional United ...",N000159,Not Voting,On Agreeing to the Resolution,Passed,97,1,12:23:00,"{u'not_voting': 10, u'yes': 232, u'present': 0, u'no': 192}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/97.json,hres157,S000480,https://api.propublica.org/congress/v1/110/bills/hres157.json
{},"{u'title': u'Providing for consideration of the concurrent resolution (H. Con. Res. 63) disapproving of the decision of the President announced on January 10, 2007, to deploy more than 20,000 additional United States combat troops to Iraq.', u'number': u'H RES 157', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres157.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 232 - 192 (Roll no. 97).', u'sponsor_id': u'S000480', u'bill_id': u'hres157-110'}",House,110,2007-02-13,"Providing for consideration of the concurrent resolution (H. Con. Res 63) disapproving of the decision of the President announced on January 10, 2007, to deploy more than 20,000 additional United ...",N000159,Not Voting,On Ordering the Previous Question,Passed,96,1,12:14:00,"{u'not_voting': 10, u'yes': 227, u'present': 0, u'no': 197}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/96.json,hres157,S000480,https://api.propublica.org/congress/v1/110/bills/hres157.json
{},"{u'title': u'Recognizing the significance of the 65th anniversary of the signing of Executive Order 9066 by President Franklin D. Roosevelt and supporting the goals of the Japanese American, German American, and Italian American communities in recognizing a National Day of Remembrance to increase public awareness of the events surrounding the restriction, exclusion, and internment of individuals and families during World War II.', u'number': u'H RES 122', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres122.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 426 - 0 (Roll no. 95).', u'sponsor_id': u'H001034', u'bill_id': u'hres122-110'}",House,110,2007-02-13,"Recognizing the significance of the 65th anniversary of the signing of Executive Order 9066 by President Franklin D. Roosevelt and supporting the goals of the Japanese American, German American, and ...",N000159,Not Voting,On Motion to Suspend the Rules and Agree,Passed,95,1,12:02:00,"{u'not_voting': 8, u'yes': 426, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/95.json,hres122,H001034,https://api.propublica.org/congress/v1/110/bills/hres122.json
{},"{u'title': u'Honoring and praising the National Association for the Advancement of Colored People on the occasion of its 98th anniversary.', u'number': u'H CON RES 44', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hconres44.json', u'latest_action': u'Passed/agreed to in Senate. Status: Resolution agreed to in Senate without amendment and with a preamble by Unanimous Consent.', u'sponsor_id': u'G000553', u'bill_id': u'hconres44-110'}",House,110,2007-02-12,Honoring and praising the National Association for the Advancement of Colored People on the occasion of its 98th anniversary,N000159,Not Voting,On Motion to Suspend the Rules and Agree,Passed,94,1,19:05:00,"{u'not_voting': 24, u'yes': 410, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/94.json,hconres44,G000553,https://api.propublica.org/congress/v1/110/bills/hconres44.json
{},"{u'title': u'Recognizing and honoring the employees of the Department of Homeland Security for their efforts and contributions to protect and secure the Nation.', u'number': u'H RES 134', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres134.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 412 - 0 (Roll no. 93).', u'sponsor_id': u'C001065', u'bill_id': u'hres134-110'}",House,110,2007-02-12,Recognizing and honoring the employees of the Department of Homeland Security for their efforts and contributions to protect and secure the Nation,N000159,Not Voting,On Motion to Suspend the Rules and Agree,Passed,93,1,18:55:00,"{u'not_voting': 22, u'yes': 412, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/93.json,hres134,C001065,https://api.propublica.org/congress/v1/110/bills/hres134.json
{},"{u'title': u'To facilitate the development of markets for biofuels and Ultra Low Sulfur Diesel fuel through research and development and data collection.', u'number': u'H R 547', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr547.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'G000309', u'bill_id': u'hr547-110'}",House,110,2007-02-08,Advanced Fuels Infrastructure Research and Development Act,N000159,Not Voting,On Passage,Passed,92,1,17:39:00,"{u'not_voting': 31, u'yes': 400, u'present': 0, u'no': 3}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/92.json,hr547,G000309,https://api.propublica.org/congress/v1/110/bills/hr547.json
{},"{u'title': u'To facilitate the development of markets for biofuels and Ultra Low Sulfur Diesel fuel through research and development and data collection.', u'number': u'H R 547', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr547.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'G000309', u'bill_id': u'hr547-110'}",House,110,2007-02-08,Advanced Fuels Infrastructure Research and Development Act,N000159,Not Voting,On Motion to Recommit with Instructions,Failed,91,1,17:32:00,"{u'not_voting': 27, u'yes': 200, u'present': 0, u'no': 207}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/91.json,hr547,G000309,https://api.propublica.org/congress/v1/110/bills/hr547.json
{},"{u'title': u'To facilitate the development of markets for biofuels and Ultra Low Sulfur Diesel fuel through research and development and data collection.', u'number': u'H R 547', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr547.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'G000309', u'bill_id': u'hr547-110'}",House,110,2007-02-08,Cantor of Virginia Amendment,N000159,Not Voting,On Agreeing to the Amendment,Agreed to,90,1,17:07:00,"{u'not_voting': 26, u'yes': 385, u'present': 0, u'no': 23}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/90.json,hr547,G000309,https://api.propublica.org/congress/v1/110/bills/hr547.json
{},"{u'title': u'To facilitate the development of markets for biofuels and Ultra Low Sulfur Diesel fuel through research and development and data collection.', u'number': u'H R 547', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr547.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'G000309', u'bill_id': u'hr547-110'}",House,110,2007-02-08,Weller of Illinois Amendment,N000159,Not Voting,On Agreeing to the Amendment,Agreed to,89,1,17:00:00,"{u'not_voting': 25, u'yes': 385, u'present': 0, u'no': 24}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/89.json,hr547,G000309,https://api.propublica.org/congress/v1/110/bills/hr547.json
