amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Providing for consideration of certain resolutions in preparation for the adjournment of the first session sine die.', u'number': u'H RES 311', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres311.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 257 - 159 (Roll No. 628).', u'sponsor_id': u'P000555', u'bill_id': u'hres311-105'}",House,105,1997-11-10,Providing for consideration of certain resolutions in preparation for the adjournment of the first session sine die,F000235,Not Voting,On Agreeing to the Resolution,Passed,628,1,01:43:00,"{u'not_voting': 17, u'yes': 257, u'present': 0, u'no': 159}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/628.json,hres311,P000555,https://api.propublica.org/congress/v1/105/bills/hres311.json
{},"{u'title': u'To amend the Illegal Immigration Reform and Immigrant Responsibility Act of 1996 to modify the requirements for implementation of an entry-exit control system.', u'number': u'H R 2920', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2920.json', u'latest_action': u'Passed/agreed to in Senate. Status: Passed Senate with an amendment by Unanimous Consent.', u'sponsor_id': u'S000675', u'bill_id': u'hr2920-105'}",House,105,1997-11-10,U.S.-Canadian Border Controls,F000235,Not Voting,On motion to suspend the rules and pass,Passed,627,1,00:55:00,"{u'not_voting': 18, u'yes': 325, u'present': 0, u'no': 90}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/627.json,hr2920,S000675,https://api.propublica.org/congress/v1/105/bills/hr2920.json
{},"{u'title': u'Expressing the sense of Congress that the United States Government should fully participate in EXPO 2000 in the year 2000, in Hannover, Germany, and should encourage the academic community and the private sector in the United States to support this worthwhile undertaking.', u'number': u'H CON RES 139', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hconres139.json', u'latest_action': u'Referred to Senate committee. Status: Referred to the Committee on Foreign Relations.', u'sponsor_id': u'B000403', u'bill_id': u'hconres139-105'}",House,105,1997-11-09,Encourage U.S. Participation in EXPO 2000,F000235,Yes,"Suspend the rules and agree, as amended",Passed,626,1,19:26:00,"{u'not_voting': 16, u'yes': 415, u'present': 0, u'no': 2}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/626.json,hconres139,B000403,https://api.propublica.org/congress/v1/105/bills/hconres139.json
{},"{u'title': u'Expressing the sense of the Congress with respect to the discrimination by the German Government against members of minority religious groups, particularly the continued and increasing discrimination by the German Government against performers, entertainers, and other artists from the United States associated with Scientology.', u'number': u'H CON RES 22', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hconres22.json', u'latest_action': u'Failed of passage/not agreed to in House. Status: On motion to suspend the rules and agree to the resolution, as amended Failed by the Yeas and Nays: (2/3 required): 101 - 318, 4 Present (Roll no. 625).', u'sponsor_id': u'P000149', u'bill_id': u'hconres22-105'}",House,105,1997-11-09,Regarding Religious Persecution in Germany,F000235,No,"Suspend the rules and agree, as amended",Failed,625,1,19:18:00,"{u'not_voting': 10, u'yes': 101, u'present': 4, u'no': 318}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/625.json,hconres22,P000149,https://api.propublica.org/congress/v1/105/bills/hconres22.json
{},"{u'title': u'To establish a program to provide assistance for programs of credit and other assistance for microenterprises in developing countries, and for other purposes.', u'number': u'H R 1129', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr1129.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Foreign Relations.', u'sponsor_id': u'H000814', u'bill_id': u'hr1129-105'}",House,105,1997-11-09,Microenterprise Act,F000235,Yes,"Suspend rules and pass, as amended",Passed,624,1,19:08:00,"{u'not_voting': 19, u'yes': 393, u'present': 0, u'no': 21}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/624.json,hr1129,H000814,https://api.propublica.org/congress/v1/105/bills/hr1129.json
{},"{u'title': u'To provide for increased international broadcasting activities to China.', u'number': u'H R 2232', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2232.json', u'latest_action': u'Placed on Senate Legislative Calendar under General Orders. Calendar No. 390.', u'sponsor_id': u'R000487', u'bill_id': u'hr2232-105'}",House,105,1997-11-09,To provide for increased international broadcasting activities to China.,F000235,Yes,On Passage,Passed,623,1,18:59:00,"{u'not_voting': 11, u'yes': 401, u'present': 0, u'no': 21}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/623.json,hr2232,R000487,https://api.propublica.org/congress/v1/105/bills/hr2232.json
{},"{u'title': u'Relating to a question of the privileges of the House.', u'number': u'H RES 318', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres318.json', u'latest_action': u'House floor actions. Status: On motion to table the measure Agreed to by the Yeas and Nays: 218 - 194, 1 Present (Roll no. 622).', u'sponsor_id': u'G000132', u'bill_id': u'hres318-105'}",House,105,1997-11-09,Relating to a question of the privileges of the House.,F000235,Not Voting,On Motion to Table,Passed,622,1,14:54:00,"{u'not_voting': 20, u'yes': 218, u'present': 1, u'no': 194}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/622.json,hres318,G000132,https://api.propublica.org/congress/v1/105/bills/hres318.json
{},"{u'api_uri': None, u'title': None, u'number': u'ADJOURN', u'bill_id': u'adjourn-105', u'latest_action': None}",House,105,1997-11-08,,F000235,No,On Motion to Adjourn,Passed,621,1,18:31:00,"{u'not_voting': 30, u'yes': 233, u'present': 0, u'no': 170}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/621.json,adjourn,NA,NA
{},"{u'title': u'Relating to a question of the privileges of the House.', u'number': u'H RES 315', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres315.json', u'latest_action': u'House floor actions. Status: On motion to table the measure Agreed to by recorded vote: 215 - 193, 2 Present (Roll no. 620).', u'sponsor_id': u'G000132', u'bill_id': u'hres315-105'}",House,105,1997-11-08,Relating to a question of the privileges of the House.,F000235,No,On Motion to Table,Passed,620,1,18:13:00,"{u'not_voting': 24, u'yes': 215, u'present': 2, u'no': 193}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/620.json,hres315,G000132,https://api.propublica.org/congress/v1/105/bills/hres315.json
{},"{u'title': u'To waive time limitations specified by law in order to allow the Medal of Honor to be awarded to Robert R. Ingram of Jacksonville, Florida, for acts of valor while a Navy Hospital Corpsman in the Republic of Vietnam during the Vietnam conflict.', u'number': u'H R 2813', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2813.json', u'latest_action': u'Became Public Law No: 105-103', u'sponsor_id': u'F000328', u'bill_id': u'hr2813-105'}",House,105,1997-11-08,Medal of Honor,F000235,Yes,On Motion to Suspend the Rules and Pass,Passed,619,1,17:50:00,"{u'not_voting': 21, u'yes': 412, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/619.json,hr2813,F000328,https://api.propublica.org/congress/v1/105/bills/hr2813.json
{},"{u'title': u'To reform, extend, and repeal certain agricultural research, extension, and education programs, and for other purposes.', u'number': u'H R 2534', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2534.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Agriculture.', u'sponsor_id': u'C000653', u'bill_id': u'hr2534-105'}",House,105,1997-11-08,"Agricultural Research, Extension, and Education Reauthorization Act",F000235,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,618,1,15:39:00,"{u'not_voting': 18, u'yes': 291, u'present': 0, u'no': 125}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/618.json,hr2534,C000653,https://api.propublica.org/congress/v1/105/bills/hr2534.json
{},"{u'title': u'Disapproving the cancellations transmitted by the President on October 6, 1997, regarding Public Law 105-45.', u'number': u'H R 2631', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2631.json', u'latest_action': u'Became Public Law No: 105-159', u'sponsor_id': u'S000463', u'bill_id': u'hr2631-105'}",House,105,1997-11-08,Regarding Items Line Item Vetoed in the Military Construction Appropriations Conference Report,F000235,Not Voting,On Motion to Suspend the Rules and Pass,Passed,617,1,15:25:00,"{u'not_voting': 18, u'yes': 352, u'present': 0, u'no': 64}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/617.json,hr2631,S000463,https://api.propublica.org/congress/v1/105/bills/hr2631.json
{},"{u'api_uri': None, u'title': None, u'number': u'JOURNAL', u'bill_id': u'journal-105', u'latest_action': None}",House,105,1997-11-08,,F000235,Not Voting,On Approving the Journal,Passed,616,1,12:32:00,"{u'not_voting': 32, u'yes': 345, u'present': 0, u'no': 56}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/616.json,journal,NA,NA
{},"{u'title': u'Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 1998, and for other purposes.', u'number': u'H R 2264', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2264.json', u'latest_action': u'Became Public Law No: 105-78', u'sponsor_id': u'P000444', u'bill_id': u'hr2264-105'}",House,105,1997-11-07,"Labor, Health, and Human Services Appropriations for F.Y. 1998",F000235,Yes,On Agreeing to the Conference Report,Passed,615,1,18:39:00,"{u'not_voting': 16, u'yes': 352, u'present': 0, u'no': 65}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/615.json,hr2264,P000444,https://api.propublica.org/congress/v1/105/bills/hr2264.json
{},"{u'title': u'To ensure that commercial activities of the People&#39;s Liberation Army of China or any Communist Chinese military company in the United States are monitored and are subject to the authorities under the International Emergency Economic Powers Act.', u'number': u'H R 2647', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2647.json', u'latest_action': u'Referred to Senate committee. Status: Read twice and referred to the Committee on Banking.', u'sponsor_id': u'F000328', u'bill_id': u'hr2647-105'}",House,105,1997-11-07,Monitor Chinese Military Products,F000235,Yes,On Passage,Passed,614,1,17:06:00,"{u'not_voting': 15, u'yes': 408, u'present': 0, u'no': 10}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/614.json,hr2647,F000328,https://api.propublica.org/congress/v1/105/bills/hr2647.json
{},"{u'api_uri': None, u'title': None, u'number': u'ADJOURN', u'bill_id': u'adjourn-105', u'latest_action': None}",House,105,1997-11-07,,F000235,Not Voting,On Motion to Adjourn,Failed,613,1,15:45:00,"{u'not_voting': 24, u'yes': 61, u'present': 0, u'no': 348}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/613.json,adjourn,NA,NA
{},"{u'title': u'To amend titles VI and X of the Elementary and Secondary Education Act of 1965 to improve and expand charter schools.', u'number': u'H R 2616', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2616.json', u'latest_action': u'Became Public Law No: 105-278', u'sponsor_id': u'R000252', u'bill_id': u'hr2616-105'}",House,105,1997-11-07,Charter Schools Amendments Act,F000235,Not Voting,On Motion to Table the Motion to Reconsider,Passed,612,1,14:42:00,"{u'not_voting': 14, u'yes': 256, u'present': 0, u'no': 163}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/612.json,hr2616,R000252,https://api.propublica.org/congress/v1/105/bills/hr2616.json
{},"{u'title': u'To amend titles VI and X of the Elementary and Secondary Education Act of 1965 to improve and expand charter schools.', u'number': u'H R 2616', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2616.json', u'latest_action': u'Became Public Law No: 105-278', u'sponsor_id': u'R000252', u'bill_id': u'hr2616-105'}",House,105,1997-11-07,Charter Schools Amendments Act,F000235,Yes,On Passage,Passed,611,1,14:22:00,"{u'not_voting': 9, u'yes': 367, u'present': 0, u'no': 57}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/611.json,hr2616,R000252,https://api.propublica.org/congress/v1/105/bills/hr2616.json
{},"{u'title': u'To amend titles VI and X of the Elementary and Secondary Education Act of 1965 to improve and expand charter schools.', u'number': u'H R 2616', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2616.json', u'latest_action': u'Became Public Law No: 105-278', u'sponsor_id': u'R000252', u'bill_id': u'hr2616-105'}",House,105,1997-11-07,Tierney of Massachusetts Amendment,F000235,Not Voting,On Agreeing to the Amendment,Failed,610,1,14:00:00,"{u'not_voting': 9, u'yes': 164, u'present': 0, u'no': 260}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/610.json,hr2616,R000252,https://api.propublica.org/congress/v1/105/bills/hr2616.json
{},"{u'title': u'To amend titles VI and X of the Elementary and Secondary Education Act of 1965 to improve and expand charter schools.', u'number': u'H R 2616', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2616.json', u'latest_action': u'Became Public Law No: 105-278', u'sponsor_id': u'R000252', u'bill_id': u'hr2616-105'}",House,105,1997-11-07,Charter Schools Amendments Act,F000235,Not Voting,On Motion that the Committee Rise,Failed,609,1,12:25:00,"{u'not_voting': 24, u'yes': 75, u'present': 0, u'no': 334}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/609.json,hr2616,R000252,https://api.propublica.org/congress/v1/105/bills/hr2616.json
