amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Russia and Moldova Jackson-Vanik Repeal and Sergei Magnitsky Rule of Law Accountability Act of 2012', u'number': u'H R 6156', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6156.json', u'latest_action': u'Became Public Law No: 112-208', u'sponsor_id': u'C000071', u'bill_id': u'hr6156-112'}",House,112,2012-11-16,Russia and Moldova Jackson-Vanik Repeal Act of 2012,J000283,Not Voting,On Passage,Passed,608,2,11:59:00,"{u'not_voting': 25, u'yes': 365, u'present': 0, u'no': 43}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/608.json,hr6156,C000071,https://api.propublica.org/congress/v1/112/bills/hr6156.json
{},"{u'title': u'Mark Twain Commemorative Coin Act', u'number': u'H R 2453', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr2453.json', u'latest_action': u'Became Public Law No: 112-201', u'sponsor_id': u'L000569', u'bill_id': u'hr2453-112'}",House,112,2012-11-15,Mark Twain Commemorative Coin Act,J000283,Not Voting,On Motion to Suspend the Rules and Concur in the Senate Amendments,Passed,607,2,18:02:00,"{u'not_voting': 44, u'yes': 370, u'present': 0, u'no': 19}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/607.json,hr2453,L000569,https://api.propublica.org/congress/v1/112/bills/hr2453.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6156) to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on the compliance of the Russian Federation with its obligations as a member of the World Trade Organization, and for other purposes.', u'number': u'H RES 808', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres808.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'D000492', u'bill_id': u'hres808-112'}",House,112,2012-11-15,"Providing for consideration of H.R. 6156, to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on ...",J000283,Not Voting,On Agreeing to the Resolution,Passed,606,2,17:50:00,"{u'not_voting': 30, u'yes': 253, u'present': 0, u'no': 150}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/606.json,hres808,D000492,https://api.propublica.org/congress/v1/112/bills/hres808.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 6156) to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on the compliance of the Russian Federation with its obligations as a member of the World Trade Organization, and for other purposes.', u'number': u'H RES 808', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hres808.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'D000492', u'bill_id': u'hres808-112'}",House,112,2012-11-15,"Providing for consideration of H.R. 6156, to authorize the extension of nondiscriminatory treatment (normal trade relations treatment) to products of the Russian Federation and Moldova and to require reports on ...",J000283,Not Voting,On Ordering the Previous Question,Passed,605,2,17:29:00,"{u'not_voting': 25, u'yes': 243, u'present': 0, u'no': 164}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/605.json,hres808,D000492,https://api.propublica.org/congress/v1/112/bills/hres808.json
{},"{u'title': u'Streamlining Claims Processing for Federal Contractor Employees Act', u'number': u'H R 6371', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6371.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Homeland Security and Governmental Affairs.', u'sponsor_id': u'W000798', u'bill_id': u'hr6371-112'}",House,112,2012-11-13,Streamlining Claims Processing for Federal Contractor Employees Act,J000283,Not Voting,On Motion to Suspend the Rules and Pass,Passed,604,2,18:49:00,"{u'not_voting': 65, u'yes': 361, u'present': 0, u'no': 3}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/604.json,hr6371,W000798,https://api.propublica.org/congress/v1/112/bills/hr6371.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Passage,Passed,603,2,12:08:00,"{u'not_voting': 21, u'yes': 233, u'present': 0, u'no': 175}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/603.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Motion to Recommit with Instructions,Failed,602,2,11:59:00,"{u'not_voting': 23, u'yes': 173, u'present': 0, u'no': 233}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/602.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Agreed to,601,2,11:31:00,"{u'not_voting': 22, u'yes': 226, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/601.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Agreed to,600,2,11:27:00,"{u'not_voting': 18, u'yes': 228, u'present': 0, u'no': 183}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/600.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Failed,599,2,11:23:00,"{u'not_voting': 18, u'yes': 168, u'present': 0, u'no': 243}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/599.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Failed,598,2,11:19:00,"{u'not_voting': 19, u'yes': 160, u'present': 0, u'no': 250}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/598.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Agreed to,597,2,11:13:00,"{u'not_voting': 19, u'yes': 247, u'present': 0, u'no': 163}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/597.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Failed,596,2,11:10:00,"{u'not_voting': 18, u'yes': 164, u'present': 0, u'no': 247}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/596.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Failed,595,2,11:04:00,"{u'not_voting': 19, u'yes': 164, u'present': 0, u'no': 246}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/595.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Agreed to,594,2,11:00:00,"{u'not_voting': 19, u'yes': 242, u'present': 0, u'no': 168}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/594.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Failed,593,2,10:55:00,"{u'not_voting': 22, u'yes': 178, u'present': 0, u'no': 229}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/593.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Stop the War on Coal Act of 2012', u'number': u'H R 3409', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr3409.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Environment and Public Works.', u'sponsor_id': u'J000292', u'bill_id': u'hr3409-112'}",House,112,2012-09-21,Stop the War on Coal Act of 2012,J000283,Not Voting,On Agreeing to the Amendment,Failed,592,2,10:49:00,"{u'not_voting': 26, u'yes': 174, u'present': 0, u'no': 229}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/592.json,hr3409,J000292,https://api.propublica.org/congress/v1/112/bills/hr3409.json
{},"{u'title': u'Manhattan Project National Historical Park Act', u'number': u'H R 5987', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr5987.json', u'latest_action': u'Failed of passage/not agreed to in House. Status: On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 237 - 180 (Roll no. 591).', u'sponsor_id': u'H000329', u'bill_id': u'hr5987-112'}",House,112,2012-09-20,Manhattan Project National Historical Park Act,J000283,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Failed,591,2,17:11:00,"{u'not_voting': 12, u'yes': 237, u'present': 0, u'no': 180}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/591.json,hr5987,H000329,https://api.propublica.org/congress/v1/112/bills/hr5987.json
{},"{u'title': u'STEM Jobs Act of 2012', u'number': u'H R 6429', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hr6429.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 559.', u'sponsor_id': u'S000583', u'bill_id': u'hr6429-112'}",House,112,2012-09-20,STEM Jobs Act of 2012,J000283,Not Voting,On Motion to Suspend the Rules and Pass,Failed,590,2,17:03:00,"{u'not_voting': 14, u'yes': 257, u'present': 0, u'no': 158}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/590.json,hr6429,S000583,https://api.propublica.org/congress/v1/112/bills/hr6429.json
{},"{u'title': u'Providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Office of Family Assistance of the Administration for Children and Families of the Department of Health and Human Services relating to waiver and expenditure authority under section 1115 of the Social Security Act (42 U.S.C. 1315) with respect to the Temporary Assistance for Needy Families program.', u'number': u'H J RES 118', u'bill_uri': u'https://api.propublica.org/congress/v1/112/bills/hjres118.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'C000071', u'bill_id': u'hjres118-112'}",House,112,2012-09-20,Providing for congressional disapproval of the rule submitted by the Office of Family Assistance of the Administration for Children and Families of the Department of HHS relating to waiver and ...,J000283,Not Voting,On Passage,Passed,589,2,16:56:00,"{u'not_voting': 15, u'yes': 250, u'present': 0, u'no': 164}",https://api.propublica.org/congress/v1/112/house/sessions/2/votes/589.json,hjres118,C000071,https://api.propublica.org/congress/v1/112/bills/hjres118.json
