amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Altmire of Pennsylvania Amendment,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,552,2,18:39:00,"{u'not_voting': 12, u'yes': 426, u'present': 0, u'no': 1}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/552.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend the Fair Labor Standards Act of 1938 to provide more effective remedies to victims of discrimination in the payment of wages on the basis of sex, and for other purposes.', u'number': u'H R 1338', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1338.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Health, Education, Labor, and Pensions.', u'sponsor_id': u'D000216', u'bill_id': u'hr1338-110'}",House,110,2008-07-31,Price of Georgia Amendment,F000452,Not Voting,On Agreeing to the Amendment,Failed,551,2,18:35:00,"{u'not_voting': 11, u'yes': 188, u'present': 0, u'no': 240}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/551.json,hr1338,D000216,https://api.propublica.org/congress/v1/110/bills/hr1338.json
{},"{u'title': u'To amend title 23, United States Code, to improve the safety of Federal-aid highway bridges, to strengthen bridge inspection standards and processes, to increase investment in the reconstruction of structurally deficient bridges on the National Highway System, and for other purposes.', u'number': u'H R 3999', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3999.json', u'latest_action': u'Placed on Senate Legislative Calendar under General Orders. Calendar No. 1050.', u'sponsor_id': u'O000006', u'bill_id': u'hr3999-110'}",House,110,2008-07-24,Childers of Mississippi Amendment,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,528,2,15:03:00,"{u'not_voting': 16, u'yes': 416, u'present': 6, u'no': 1}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/528.json,hr3999,O000006,https://api.propublica.org/congress/v1/110/bills/hr3999.json
{},"{u'title': u'To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System.', u'number': u'H R 415', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr415.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 887.', u'sponsor_id': u'F000339', u'bill_id': u'hr415-110'}",House,110,2008-07-16,Boyda of Kansas Amendment,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,505,2,19:15:00,"{u'not_voting': 18, u'yes': 421, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/505.json,hr415,F000339,https://api.propublica.org/congress/v1/110/bills/hr415.json
{},"{u'title': u'To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System.', u'number': u'H R 415', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr415.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 887.', u'sponsor_id': u'F000339', u'bill_id': u'hr415-110'}",House,110,2008-07-16,Shuler of North Carolina Amendment,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,504,2,19:08:00,"{u'not_voting': 14, u'yes': 425, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/504.json,hr415,F000339,https://api.propublica.org/congress/v1/110/bills/hr415.json
{},"{u'title': u'To amend the Wild and Scenic Rivers Act to designate segments of the Taunton River in the Commonwealth of Massachusetts as a component of the National Wild and Scenic Rivers System.', u'number': u'H R 415', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr415.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 887.', u'sponsor_id': u'F000339', u'bill_id': u'hr415-110'}",House,110,2008-07-16,Bishop of Utah Amendment No. 1,F000452,Not Voting,On Agreeing to the Amendment,Failed,503,2,19:00:00,"{u'not_voting': 15, u'yes': 189, u'present': 0, u'no': 235}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/503.json,hr415,F000339,https://api.propublica.org/congress/v1/110/bills/hr415.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.', u'number': u'H R 5959', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5959.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 888.', u'sponsor_id': u'R000170', u'bill_id': u'hr5959-110'}",House,110,2008-07-16,Kirk of Illinois Amendment,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,501,2,15:54:00,"{u'not_voting': 11, u'yes': 426, u'present': 0, u'no': 2}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/501.json,hr5959,R000170,https://api.propublica.org/congress/v1/110/bills/hr5959.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.', u'number': u'H R 5959', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5959.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 888.', u'sponsor_id': u'R000170', u'bill_id': u'hr5959-110'}",House,110,2008-07-16,Hoekstra of Michigan Amendment No. 2,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,500,2,15:46:00,"{u'not_voting': 10, u'yes': 249, u'present': 0, u'no': 180}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/500.json,hr5959,R000170,https://api.propublica.org/congress/v1/110/bills/hr5959.json
{},"{u'title': u'To authorize appropriations for fiscal year 2009 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.', u'number': u'H R 5959', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5959.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 888.', u'sponsor_id': u'R000170', u'bill_id': u'hr5959-110'}",House,110,2008-07-16,Hoekstra of Michigan Amendment No. 1,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,499,2,15:38:00,"{u'not_voting': 8, u'yes': 414, u'present': 7, u'no': 10}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/499.json,hr5959,R000170,https://api.propublica.org/congress/v1/110/bills/hr5959.json
{},"{u'title': u'To amend the National Trails System Act to designate the Washington-Rochambeau Revolutionary Route National Historic Trail.', u'number': u'H R 1286', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1286.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Energy and Natural Resources.', u'sponsor_id': u'H000627', u'bill_id': u'hr1286-110'}",House,110,2008-07-10,Pearce of New Mexico Amendment,F000452,Not Voting,On Agreeing to the Amendment,Agreed to,482,2,14:49:00,"{u'not_voting': 15, u'yes': 424, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/482.json,hr1286,H000627,https://api.propublica.org/congress/v1/110/bills/hr1286.json
