api_uri,begin_date,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/M001100.json,1961-01-03,1963-01-03,Maurice,M001100,Murphy,J.,,R,NH,Defeated in primary election,87
https://api.propublica.org/congress/v1/members/K000144.json,1961-01-03,1963-01-03,Robert,K000144,Kerr,Samuel,,D,OK,Left Congress,87
https://api.propublica.org/congress/v1/members/J000160.json,1961-01-03,1963-01-03,Lyndon,J000160,Johnson,Baines,,D,TX,Elected to federal post,87
https://api.propublica.org/congress/v1/members/C000221.json,1961-01-03,1963-01-03,Francis,C000221,Case,Higbee,,R,SD,Left Congress,87
https://api.propublica.org/congress/v1/members/B000823.json,1961-01-03,1963-01-03,Henry,B000823,Bridges,Styles,,R,NH,Left Congress,87
https://api.propublica.org/congress/v1/members/S000517.json,1961-01-03,1963-01-03,Benjamin,S000517,Smith,A.,,D,MA,Retiring,87
https://api.propublica.org/congress/v1/members/B001167.json,1961-01-03,1963-01-03,Prescott,B001167,Bush,Sheldon,,R,CT,Retiring,87
https://api.propublica.org/congress/v1/members/B001180.json,1961-01-03,1963-01-03,John,B001180,Butler,Marshall,,R,MD,Retiring,87
https://api.propublica.org/congress/v1/members/W000465.json,1961-01-03,1963-01-03,Alexander,W000465,Wiley,,,R,WI,Defeated in general election,87
https://api.propublica.org/congress/v1/members/B000536.json,1961-01-03,1963-01-03,William,B000536,Blakley,Arvis,,D,TX,Defeated in general election,87
https://api.propublica.org/congress/v1/members/C000189.json,1961-01-03,1963-01-03,John,C000189,Carroll,Albert,,D,CO,Defeated in general election,87
https://api.propublica.org/congress/v1/members/C000128.json,1961-01-03,1963-01-03,Homer,C000128,Capehart,Earl,,R,IN,Defeated in general election,87
https://api.propublica.org/congress/v1/members/C000338.json,1961-01-03,1963-01-03,Dennis,C000338,Chavez,,,D,NM,Left Congress,87
https://api.propublica.org/congress/v1/members/L000425.json,1961-01-03,1963-01-03,Oren,L000425,Long,Ethelbirt,,D,HI,Retiring,87
https://api.propublica.org/congress/v1/members/H000561.json,1961-01-03,1963-01-03,John,H000561,Hickey,Joseph,,D,WY,Defeated in general election,87
https://api.propublica.org/congress/v1/members/D000585.json,1961-01-03,1963-01-03,Henry,D000585,Dworshak,Clarence,,R,ID,Left Congress,87
https://api.propublica.org/congress/v1/members/S000138.json,1961-01-03,1963-01-03,Andrew,S000138,Schoeppel,Frank,,R,KS,Left Congress,87
https://api.propublica.org/congress/v1/members/B000656.json,1961-01-03,1963-01-03,Joseph,B000656,Bottum,H.,,R,SD,Defeated in general election,87
