amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To authorize major medical facility projects and major medical facility leases for the Department of Veterans Affairs for fiscal year 2009, and for other purposes.', u'number': u'H R 5856', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5856.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Veterans&#39; Affairs.', u'sponsor_id': u'M001149', u'bill_id': u'hr5856-110'}",House,110,2008-05-21,Department of Veterans Affairs Medical Facility Authorization and Lease Act,N000051,Yes,On Motion to Suspend the Rules and Pass,Passed,349,2,19:09:00,"{u'not_voting': 18, u'yes': 416, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/349.json,hr5856,M001149,https://api.propublica.org/congress/v1/110/bills/hr5856.json
{},"{u'title': u'To increase, effective as of December 1, 2008, the rates of disability compensation for veterans with service-connected disabilities and the rates of dependency and indemnity compensation for survivors of certain service-connected disabled veterans, and for other purposes.', u'number': u'H R 5826', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr5826.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Veterans&#39; Affairs.Note: For further action, see S.2617, which became Public Law 110-324 on 9/24/2008.', u'sponsor_id': u'R000568', u'bill_id': u'hr5826-110'}",House,110,2008-05-21,Veterans,N000051,Yes,On Motion to Suspend the Rules and Pass,Passed,348,2,18:23:00,"{u'not_voting': 17, u'yes': 417, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/348.json,hr5826,R000568,https://api.propublica.org/congress/v1/110/bills/hr5826.json
{},"{u'title': u'To amend title 38, United States Code, to require the Secretary of Veterans Affairs to reimburse veterans receiving emergency treatment in non-Department of Veterans Affairs facilities for such treatment until such veterans are transferred to Department facilities, and for other purposes.', u'number': u'H R 3819', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3819.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Veterans&#39; Affairs.', u'sponsor_id': u'S001173', u'bill_id': u'hr3819-110'}",House,110,2008-05-21,Veterans Emergency Care Fairness Act of 2008,N000051,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,347,2,18:16:00,"{u'not_voting': 22, u'yes': 412, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/347.json,hr3819,S001173,https://api.propublica.org/congress/v1/110/bills/hr3819.json
{},"{u'title': u'To provide for the continuation of agricultural programs through fiscal year 2012, and for other purposes.', u'number': u'H R 2419', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr2419.json', u'latest_action': u'Became Public Law No: 110-234', u'sponsor_id': u'P000258', u'bill_id': u'hr2419-110'}",House,110,2008-05-21,"Farm, Nutrition, and Bioenergy Act",N000051,Yes,"Passage, Objections of the President Not Withstanding",Passed,346,2,18:09:00,"{u'not_voting': 11, u'yes': 316, u'present': 0, u'no': 108}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/346.json,hr2419,P000258,https://api.propublica.org/congress/v1/110/bills/hr2419.json
{},"{u'title': u'To assist in the conservation of cranes by supporting and providing, through projects of persons and organizations with expertise in crane conservation, financial resources for the conservation programs of countries the activities of which directly or indirectly affect cranes and the ecosystems of cranes.', u'number': u'H R 1771', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr1771.json', u'latest_action': u'Placed on Senate Legislative Calendar under General Orders. Calendar No. 1069.', u'sponsor_id': u'B001230', u'bill_id': u'hr1771-110'}",House,110,2008-05-21,Crane Conservation Act of 2008,N000051,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,345,2,16:16:00,"{u'not_voting': 12, u'yes': 304, u'present': 0, u'no': 118}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/345.json,hr1771,B001230,https://api.propublica.org/congress/v1/110/bills/hr1771.json
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', u'number': u'H R 6049', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr6049.json', u'latest_action': u'Passed/agreed to in Senate. Status: Passed Senate with an amendment by Yea-Nay. 93 - 2. Record Vote Number: 205.', u'sponsor_id': u'R000053', u'bill_id': u'hr6049-110'}",House,110,2008-05-21,Renewable Energy and Job Creation Act,N000051,No,On Passage,Passed,344,2,16:08:00,"{u'not_voting': 12, u'yes': 263, u'present': 0, u'no': 160}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/344.json,hr6049,R000053,https://api.propublica.org/congress/v1/110/bills/hr6049.json
{},"{u'title': u'To amend the Internal Revenue Code of 1986 to provide incentives for energy production and conservation, to extend certain expiring provisions, to provide individual income tax relief, and for other purposes.', u'number': u'H R 6049', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr6049.json', u'latest_action': u'Passed/agreed to in Senate. Status: Passed Senate with an amendment by Yea-Nay. 93 - 2. Record Vote Number: 205.', u'sponsor_id': u'R000053', u'bill_id': u'hr6049-110'}",House,110,2008-05-21,Renewable Energy and Job Creation Act,N000051,Yes,On Motion to Recommit with Instructions,Failed,343,2,16:00:00,"{u'not_voting': 13, u'yes': 201, u'present': 0, u'no': 220}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/343.json,hr6049,R000053,https://api.propublica.org/congress/v1/110/bills/hr6049.json
{},"{u'title': u'Providing for consideration of the conference report to accompany the concurrent resolution (S. Con. Res. 70) setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', u'number': u'H RES 1214', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1214.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 220 - 199 (Roll no. 342).', u'sponsor_id': u'M000312', u'bill_id': u'hres1214-110'}",House,110,2008-05-21,"Providing for consideration of the conference report to accompany S. Con. Res. 70, the Congressional Budget Act",N000051,No,On Agreeing to the Resolution,Passed,342,2,13:54:00,"{u'not_voting': 16, u'yes': 220, u'present': 0, u'no': 199}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/342.json,hres1214,M000312,https://api.propublica.org/congress/v1/110/bills/hres1214.json
{},"{u'title': u'Providing for consideration of the conference report to accompany the concurrent resolution (S. Con. Res. 70) setting forth the congressional budget for the United States Government for fiscal year 2009 and including the appropriate budgetary levels for fiscal years 2008 and 2010 through 2013.', u'number': u'H RES 1214', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1214.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 220 - 199 (Roll no. 342).', u'sponsor_id': u'M000312', u'bill_id': u'hres1214-110'}",House,110,2008-05-21,"Providing for consideration of the conference report to accompany S. Con. Res. 70, the Congressional Budget Act",N000051,No,On Ordering the Previous Question,Passed,341,2,13:46:00,"{u'not_voting': 19, u'yes': 229, u'present': 0, u'no': 186}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/341.json,hres1214,M000312,https://api.propublica.org/congress/v1/110/bills/hres1214.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 5658) to authorize appropriations for fiscal year 2009 for military activities of the Department of Defense, to prescribe military personnel strengths for fiscal year 2009, and for other purposes.', u'number': u'H RES 1213', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hres1213.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by voice vote.', u'sponsor_id': u'H000324', u'bill_id': u'hres1213-110'}",House,110,2008-05-21,"Providing for consideration of H.R. 5658, National Defense Authorization, 2009",N000051,No,On Ordering the Previous Question,Passed,340,2,13:39:00,"{u'not_voting': 13, u'yes': 235, u'present': 0, u'no': 186}",https://api.propublica.org/congress/v1/110/house/sessions/2/votes/340.json,hres1213,H000324,https://api.propublica.org/congress/v1/110/bills/hres1213.json
