amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'In the Matter of James A. Traficant, Jr.', u'number': u'H RES 495', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres495.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote (2/3 required): 420 - 1, 9 Present ) (Roll No. 346).', u'sponsor_id': u'H000444', u'bill_id': u'hres495-107'}",House,107,2002-07-24,"In the Matter of James A. Traficant, Jr.",T000350,Not Voting,On Agreeing to the Resolution,Passed,346,2,22:11:00,"{u'not_voting': 4, u'yes': 420, u'present': 9, u'no': 1}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/346.json,hres495,H000444,https://api.propublica.org/congress/v1/107/bills/hres495.json
{},"{u'title': u'In the Matter of James A. Traficant, Jr.', u'number': u'H RES 495', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres495.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote (2/3 required): 420 - 1, 9 Present ) (Roll No. 346).', u'sponsor_id': u'H000444', u'bill_id': u'hres495-107'}",House,107,2002-07-24,"In the Matter of James A. Traficant, Jr.",T000350,Yes,On motion to postpone consideration,Failed,345,2,20:26:00,"{u'not_voting': 3, u'yes': 146, u'present': 0, u'no': 285}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/345.json,hres495,H000444,https://api.propublica.org/congress/v1/107/bills/hres495.json
{},"{u'title': u'Expressing the sense of Congress that the Government of the People&#39;s Republic of China should cease its persecution of Falun Gong practitioners.', u'number': u'H CON RES 188', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres188.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and referred to the Committee on Foreign Relations.', u'sponsor_id': u'R000435', u'bill_id': u'hconres188-107'}",House,107,2002-07-24,Expressing the sense of Congress that the Government of the People,T000350,Not Voting,"On Motion to Suspend the Rules and Agree, As Amended",Passed,344,2,18:59:00,"{u'not_voting': 14, u'yes': 420, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/344.json,hconres188,R000435,https://api.propublica.org/congress/v1/107/bills/hconres188.json
{},"{u'title': u'To prohibit the procedure commonly known as partial-birth abortion.', u'number': u'H R 4965', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr4965.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 521.', u'sponsor_id': u'C000266', u'bill_id': u'hr4965-107'}",House,107,2002-07-24,To prohibit the procedure commonly known as partial-birth abortion.,T000350,Not Voting,On Passage,Passed,343,2,18:49:00,"{u'not_voting': 8, u'yes': 274, u'present': 1, u'no': 151}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/343.json,hr4965,C000266,https://api.propublica.org/congress/v1/107/bills/hr4965.json
{},"{u'title': u'To prohibit the procedure commonly known as partial-birth abortion.', u'number': u'H R 4965', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr4965.json', u'latest_action': u'Read the second time. Placed on Senate Legislative Calendar under General Orders. Calendar No. 521.', u'sponsor_id': u'C000266', u'bill_id': u'hr4965-107'}",House,107,2002-07-24,To prohibit the procedure commonly known as partial-birth abortion.,T000350,Not Voting,On Motion to Recommit with Instructions,Failed,342,2,18:41:00,"{u'not_voting': 6, u'yes': 187, u'present': 0, u'no': 241}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/342.json,hr4965,C000266,https://api.propublica.org/congress/v1/107/bills/hr4965.json
{},"{u'title': u'Making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 2003, and for other purposes.', u'number': u'H R 5120', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr5120.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 517.Note: FY2003 Treasury-Postal Service appropriations were enacted in Public Law 108-7, the Consolidated Appropriations Resolution, 2003.', u'sponsor_id': u'I000047', u'bill_id': u'hr5120-107'}",House,107,2002-07-24,"Treasury and General Government Appropriations Act, 2003",T000350,Not Voting,On Passage,Passed,341,2,16:01:00,"{u'not_voting': 5, u'yes': 308, u'present': 0, u'no': 121}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/341.json,hr5120,I000047,https://api.propublica.org/congress/v1/107/bills/hr5120.json
{},"{u'title': u'Providing for consideration of the bill (H.R. 4965) to prohibit the procedure commonly known as partial-birth abortion.', u'number': u'H RES 498', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres498.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 248 - 177 (Roll no. 340).', u'sponsor_id': u'M001134', u'bill_id': u'hres498-107'}",House,107,2002-07-24,Providing for consideration of the bill H.R. 4965; Partial-Birth Abortion Ban Act,T000350,Not Voting,On Agreeing to the Resolution,Passed,340,2,15:42:00,"{u'not_voting': 9, u'yes': 248, u'present': 0, u'no': 177}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/340.json,hres498,M001134,https://api.propublica.org/congress/v1/107/bills/hres498.json
{},"{u'title': u'Making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 2003, and for other purposes.', u'number': u'H R 5120', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr5120.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 517.Note: FY2003 Treasury-Postal Service appropriations were enacted in Public Law 108-7, the Consolidated Appropriations Resolution, 2003.', u'sponsor_id': u'I000047', u'bill_id': u'hr5120-107'}",House,107,2002-07-24,Sanders of Vermont Amendment,T000350,Not Voting,On Agreeing to the Amendment,Agreed to,339,2,14:20:00,"{u'not_voting': 5, u'yes': 308, u'present': 0, u'no': 121}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/339.json,hr5120,I000047,https://api.propublica.org/congress/v1/107/bills/hr5120.json
{},"{u'title': u'Making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 2003, and for other purposes.', u'number': u'H R 5120', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr5120.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 517.Note: FY2003 Treasury-Postal Service appropriations were enacted in Public Law 108-7, the Consolidated Appropriations Resolution, 2003.', u'sponsor_id': u'I000047', u'bill_id': u'hr5120-107'}",House,107,2002-07-24,Hefley of Colorado Amendment,T000350,Not Voting,On Agreeing to the Amendment,Failed,338,2,14:11:00,"{u'not_voting': 5, u'yes': 147, u'present': 0, u'no': 282}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/338.json,hr5120,I000047,https://api.propublica.org/congress/v1/107/bills/hr5120.json
{},"{u'title': u'Making appropriations for the Treasury Department, the United States Postal Service, the Executive Office of the President, and certain Independent Agencies, for the fiscal year ending September 30, 2003, and for other purposes.', u'number': u'H R 5120', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr5120.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 517.Note: FY2003 Treasury-Postal Service appropriations were enacted in Public Law 108-7, the Consolidated Appropriations Resolution, 2003.', u'sponsor_id': u'I000047', u'bill_id': u'hr5120-107'}",House,107,2002-07-24,Hefley of Colorado Amendment,T000350,Not Voting,On Agreeing to the Amendment,Failed,337,2,14:02:00,"{u'not_voting': 4, u'yes': 165, u'present': 0, u'no': 265}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/337.json,hr5120,I000047,https://api.propublica.org/congress/v1/107/bills/hr5120.json
