api_uri,begin_date,district,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/I000026.json,1993-01-05,4,1995-01-03,Jay,I000026,Inslee,,Defeated for reelection,D,WA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000119.json,1993-01-05,49,1995-01-03,Lynn,S000119,Schenk,,Defeated for reelection,D,CA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/M000100.json,1993-01-05,1,1995-01-03,David,M000100,Mann,Scott,Defeated for reelection,D,OH,Defeated in general election,103
https://api.propublica.org/congress/v1/members/D000051.json,1993-01-05,7,1995-01-03,George,D000051,Darden,,Defeated for reelection,D,GA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/A000214.json,1993-01-05,18,1995-01-03,Douglas,A000214,Applegate,,Did not seek reelection,D,OH,Retiring,103
https://api.propublica.org/congress/v1/members/S001139.json,1993-01-05,2,1995-01-03,Michael,S001139,Synar,Lynn,Defeated for renomination,D,OK,Defeated in primary election,103
https://api.propublica.org/congress/v1/members/P000047.json,1993-01-05,17,1995-01-03,Leon,P000047,Panetta,E.,"Appointed Director of the OMB, 1/22/1993",D,CA,Elected to federal post,103
https://api.propublica.org/congress/v1/members/G000240.json,1993-01-05,4,1995-01-03,Dan,G000240,Glickman,,Defeated for reelection,D,KS,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S001075.json,1993-01-05,7,1995-01-03,Donald,S001075,Sundquist,Kenneth,Elected governor,R,TN,Elected to state or local post,103
https://api.propublica.org/congress/v1/members/M001088.json,1993-01-05,20,1995-01-03,Austin,M001088,Murphy,John,Did not seek reelection,D,PA,Retiring,103
https://api.propublica.org/congress/v1/members/F000239.json,1993-01-05,5,1995-01-03,Thomas,F000239,Foley,S.,Defeated for reelection,D,WA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/B001213.json,1993-01-05,11,1995-01-03,Leslie,B001213,Byrne,L.,Defeated for reelection,D,VA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/L000420.json,1993-01-03,4,1995-01-03,Jill,L000420,Long Thompson,Lynette,,D,IN,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000056.json,1993-01-05,11,1995-01-03,George,S000056,Sangmeister,Edward,Did not seek reelection,D,IL,Retiring,103
https://api.propublica.org/congress/v1/members/H000930.json,1993-01-05,2,1995-01-03,William,H000930,Hughes,J.,Did not seek reelection,D,NJ,Retiring,103
https://api.propublica.org/congress/v1/members/L000267.json,1993-01-05,4,1995-01-03,David,L000267,Levy,A.,Defeated for renomination,R,NY,Defeated in primary election,103
https://api.propublica.org/congress/v1/members/G000349.json,1993-01-05,2,1993-01-31,Willis,G000349,Gradison Jr.,D.,Resigned 1/31/1993,R,OH,Left Congress,103
https://api.propublica.org/congress/v1/members/J000120.json,1993-01-05,10,1995-01-03,Don,J000120,Johnson,,Defeated for reelection,D,GA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000294.json,1993-01-05,2,1995-01-03,Philip,S000294,Sharp,Riley,Did not seek reelection,D,IN,Retiring,103
https://api.propublica.org/congress/v1/members/M000129.json,1993-01-05,13,1995-01-03,Marjorie,M000129,Margolies-Mezvinsky,,Defeated for reelection,D,PA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/D000267.json,1993-01-05,3,1995-01-03,Butler,D000267,Derrick,C.,Did not seek reelection,D,SC,Retiring,103
https://api.propublica.org/congress/v1/members/A000224.json,1993-01-05,1,1995-01-03,Leslie,A000224,Aspin,,"Appointed Secretary of Defense, 1/20/1993",D,WI,Elected to federal post,103
https://api.propublica.org/congress/v1/members/T000162.json,1993-01-05,At-Large,1995-01-03,Craig,T000162,Thomas,,Elected to the U.S. Senate,R,WY,Elected to federal post,103
https://api.propublica.org/congress/v1/members/P000215.json,1993-01-05,1,1995-01-03,Timothy,P000215,Penny,J.,Did not seek reelection,D,MN,Retiring,103
https://api.propublica.org/congress/v1/members/L000295.json,1993-01-05,16,1995-01-03,Thomas,L000295,Lewis,F.,Did not seek reelection,R,FL,Retiring,103
https://api.propublica.org/congress/v1/members/S001113.json,1993-01-05,2,1995-01-03,Richard,S001113,Swett,,Defeated for reelection,D,NH,Defeated in general election,103
https://api.propublica.org/congress/v1/members/N000009.json,1993-01-05,2,1994-03-29,William,N000009,Natcher,H.,Died 3/29/1994,D,KY,Left Congress,103
https://api.propublica.org/congress/v1/members/F000270.json,1993-01-05,13,1995-01-03,William,F000270,Ford,D.,Did not seek reelection,D,MI,Retiring,103
https://api.propublica.org/congress/v1/members/B001226.json,1993-01-05,1,1995-01-03,Peter,B001226,Barca,,Defeated for reelection,D,WI,Defeated in general election,103
https://api.propublica.org/congress/v1/members/E000064.json,1993-01-03,16,1995-01-03,Don,E000064,Edwards,,,D,CA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000059.json,1993-01-05,18,1995-01-03,Richard,S000059,Santorum,J.,Elected to the U.S. Senate,R,PA,Elected to federal post,103
https://api.propublica.org/congress/v1/members/H001018.json,1993-01-05,1,1995-01-03,Earl,H001018,Hutto,Dewitt,Did not seek reelection,D,FL,Retiring,103
https://api.propublica.org/congress/v1/members/S000332.json,1993-01-05,2,1995-01-03,Karen,S000332,Shepherd,,Defeated for reelection,D,UT,Defeated in general election,103
https://api.propublica.org/congress/v1/members/M000291.json,1993-01-05,3,1995-01-03,Romano,M000291,Mazzoli,L.,Did not seek reelection,D,KY,Retiring,103
https://api.propublica.org/congress/v1/members/E000184.json,1993-01-05,6,1994-01-07,Glenn,E000184,English,Lee,"Resigned 1/7/1994, became CEO, National Rural Cooperative Association",D,OK,Left Congress,103
https://api.propublica.org/congress/v1/members/B000008.json,1993-01-05,15,1995-01-03,Jim,B000008,Bacchus,,Did not seek reelection,D,FL,Retiring,103
https://api.propublica.org/congress/v1/members/U000017.json,1993-01-05,3,1995-01-03,Jolene,U000017,Unsoeld,,Defeated for reelection,D,WA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/P000328.json,1993-01-05,10,1995-01-03,J.J.,P000328,Pickle,,Did not seek reelection,D,TX,Retiring,103
https://api.propublica.org/congress/v1/members/G000367.json,1993-01-05,6,1995-01-03,Rod,G000367,Grams,,Elected to the U.S. Senate,R,MN,Elected to federal post,103
https://api.propublica.org/congress/v1/members/K000312.json,1993-01-05,5,1995-01-03,Michael,K000312,Kopetski,J.,Did not seek reelection,D,OR,Retiring,103
https://api.propublica.org/congress/v1/members/S001115.json,1993-01-05,2,1995-01-03,Allan,S001115,Swift,Byron,Did not seek reelection,D,WA,Retiring,103
https://api.propublica.org/congress/v1/members/N000016.json,1993-01-05,5,1995-01-03,Stephen,N000016,Neal,Lybrook,Did not seek reelection,D,NC,Retiring,103
https://api.propublica.org/congress/v1/members/G000025.json,1993-01-05,11,1994-11-06,Dean,G000025,Gallo,A.,Died 11/6/1994,R,NJ,Left Congress,103
https://api.propublica.org/congress/v1/members/C000127.json,1993-01-05,1,1995-01-03,Maria,C000127,Cantwell,,Defeated for reelection,D,WA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000066.json,1993-01-05,13,1995-01-03,William,S000066,Sarpalius,,Defeated for reelection,D,TX,Defeated in general election,103
https://api.propublica.org/congress/v1/members/I000024.json,1993-01-05,1,1995-01-03,James,I000024,Inhofe,M.,"Elected to the U.S. Senate, 11/15/1994",R,OK,Elected to federal post,103
https://api.propublica.org/congress/v1/members/L000381.json,1993-01-05,3,1995-01-03,Marilyn,L000381,Lloyd,Laird,Did not seek reelection,D,TN,Retiring,103
https://api.propublica.org/congress/v1/members/K000352.json,1993-01-05,4,1995-01-03,Jon,K000352,Kyl,,Elected to the U.S. Senate,R,AZ,Elected to federal post,103
https://api.propublica.org/congress/v1/members/S000596.json,1993-01-05,4,1995-01-03,Neal,S000596,Smith,Edward,Defeated for reelection,D,IA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/M000306.json,1993-01-05,44,1995-01-03,Alfred,M000306,McCandless,A.,Did not seek reelection,R,CA,Retiring,103
https://api.propublica.org/congress/v1/members/E000186.json,1993-01-05,6,1995-01-03,Karan,E000186,English,,Defeated for reelection,D,AZ,Defeated in general election,103
https://api.propublica.org/congress/v1/members/B000151.json,1993-01-05,1,1995-01-03,Tom,B000151,Barlow,,Defeated for reelection,D,KY,Defeated in general election,103
https://api.propublica.org/congress/v1/members/V000006.json,1993-01-05,2,1995-01-03,Tim,V000006,Valentine,,Did not seek reelection,D,NC,Retiring,103
https://api.propublica.org/congress/v1/members/P000523.json,1993-01-05,4,1995-01-03,David,P000523,Price,E.,Defeated for reelection,D,NC,Defeated in general election,103
https://api.propublica.org/congress/v1/members/H000096.json,1993-01-05,1,1995-01-03,Daniel,H000096,Hamburg,,Defeated for reelection,D,CA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/B000462.json,1993-01-05,1,1995-01-03,James,B000462,Bilbray,H.,Defeated for reelection,D,NV,Defeated in general election,103
https://api.propublica.org/congress/v1/members/W000177.json,1993-01-05,18,1995-01-03,Craig,W000177,Washington,Anthony,Defeated for renomination,D,TX,Defeated in primary election,103
https://api.propublica.org/congress/v1/members/R000243.json,1993-01-05,21,1995-01-03,Thomas,R000243,Ridge,J.,Elected governor,R,PA,Elected to state or local post,103
https://api.propublica.org/congress/v1/members/H000514.json,1993-01-05,3,1993-07-01,Paul,H000514,Henry,B.,Died 7/1/1993,R,MI,Left Congress,103
https://api.propublica.org/congress/v1/members/L000045.json,1993-01-05,3,1995-01-03,H. Martin,L000045,Lancaster,,Defeated for reelection,D,NC,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000607.json,1993-01-05,2,1995-01-03,Robert,S000607,Smith,F.,Did not seek reelection,R,OR,Retiring,103
https://api.propublica.org/congress/v1/members/M000342.json,1993-01-05,8,1995-01-03,Frank,M000342,McCloskey,,Defeated for reelection,D,IN,Defeated in general election,103
https://api.propublica.org/congress/v1/members/E000218.json,1993-01-05,2,1995-01-03,Mike,E000218,Espy,,"Appointed Secretary of Agriculture, 1/22/1993",D,MS,Elected to federal post,103
https://api.propublica.org/congress/v1/members/L000098.json,1993-01-05,1,1995-01-03,Larry,L000098,LaRocco,,Defeated for reelection,D,ID,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S000663.json,1993-01-05,2,1995-01-03,Olympia,S000663,Snowe,J.,Elected to the U.S. Senate,R,ME,Elected to federal post,103
https://api.propublica.org/congress/v1/members/M000566.json,1993-01-05,9,1995-01-03,John,M000566,McMillan,"Alexander, III",Did not seek reelection,R,NC,Retiring,103
https://api.propublica.org/congress/v1/members/F000128.json,1993-01-05,19,1995-01-03,Eric,F000128,Fingerhut,D.,Defeated for reelection,D,OH,Defeated in general election,103
https://api.propublica.org/congress/v1/members/B000517.json,1993-01-05,2,1995-01-03,Lucien,B000517,Blackwell,E.,Defeated for renomination,D,PA,Defeated in primary election,103
https://api.propublica.org/congress/v1/members/W000428.json,1993-01-05,1,1995-01-03,Jamie,W000428,Whitten,Lloyd,Did not seek reelection,D,MS,Retiring,103
https://api.propublica.org/congress/v1/members/R000458.json,1993-01-05,5,1995-01-03,Daniel,R000458,Rostenkowski,David,Defeated for reelection,D,IL,Defeated in general election,103
https://api.propublica.org/congress/v1/members/H000652.json,1993-01-05,2,1995-01-03,Peter,H000652,Hoagland,D.,Defeated for reelection,D,NE,Defeated in general election,103
https://api.propublica.org/congress/v1/members/B000880.json,1993-01-05,9,1995-01-03,Jack,B000880,Brooks,B.,Defeated for reelection,D,TX,Defeated in general election,103
https://api.propublica.org/congress/v1/members/K000262.json,1993-01-03,8,1995-01-03,Herbert,K000262,Klein,C.,,D,NJ,Defeated in general election,103
https://api.propublica.org/congress/v1/members/R000481.json,1993-01-05,8,1995-01-03,James,R000481,Rowland,Roy,Did not seek reelection,D,GA,Retiring,103
https://api.propublica.org/congress/v1/members/H000670.json,1993-01-05,1,1995-01-03,George,H000670,Hochbrueckner,J.,Defeated for reelection,D,NY,Defeated in general election,103
https://api.propublica.org/congress/v1/members/L000225.json,1993-01-05,19,1995-01-03,Richard,L000225,Lehman,H.,Defeated for reelection,D,CA,Defeated in general election,103
https://api.propublica.org/congress/v1/members/S001004.json,1993-01-05,6,1995-01-03,Ted,S001004,Strickland,,Defeated for reelection,D,OH,Defeated in general election,103
https://api.propublica.org/congress/v1/members/M000692.json,1993-01-05,18,1995-01-03,Robert,M000692,Michel,H.,Did not seek reelection,R,IL,Retiring,103
https://api.propublica.org/congress/v1/members/F000141.json,1993-01-05,19,1995-01-03,Hamilton,F000141,Fish Jr.,,Did not seek reelection,R,NY,Retiring,103
