amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Congratulating the Valley Sports American Little League baseball team from Louisville, Kentucky, for their outstanding performance in the Little League World Series.', u'number': u'H RES 516', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres516.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 344 - 0 (Roll no. 377).', u'sponsor_id': u'N000143', u'bill_id': u'hres516-107'}",House,107,2002-09-09,"Congratulating the Valley Sports American Little League Baseball Team from Louisville, Kentucky, for their Outstanding Performance in the Little League World Series",H000074,Not Voting,On Motion to Suspend the Rules and Agree,Passed,377,2,19:13:00,"{u'not_voting': 89, u'yes': 344, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/377.json,hres516,N000143,https://api.propublica.org/congress/v1/107/bills/hres516.json
{},"{u'title': u'Recognizing the heroism and courage displayed by airline flight attendants each day.', u'number': u'H CON RES 401', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hconres401.json', u'latest_action': u'Senate floor actions. Status: Indefinitely postponed by Senate by Unanimous Consent.', u'sponsor_id': u'Y000033', u'bill_id': u'hconres401-107'}",House,107,2002-09-09,Recognizing the Heroism and Courage Displayed by Airline Flight Attendants Each Day,H000074,Not Voting,"On Motion to Suspend the Rules and Agree, as Amended",Passed,376,2,19:03:00,"{u'not_voting': 82, u'yes': 351, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/376.json,hconres401,Y000033,https://api.propublica.org/congress/v1/107/bills/hconres401.json
{},"{u'title': u'To amend section 5307 of title 49, United States Code, to allow transit systems in urbanized areas that, for the first time, exceeded 200,000 in population according to the 2000 census to retain flexibility in the use of Federal transit formula grants in fiscal year 2003, and for other purposes.', u'number': u'H R 5157', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr5157.json', u'latest_action': u'Became Public Law No: 107-232', u'sponsor_id': u'Y000033', u'bill_id': u'hr5157-107'}",House,107,2002-09-09,Federal Transit Formula Grants Flexibility,H000074,Not Voting,On Motion to Suspend the Rules and Pass,Passed,375,2,18:53:00,"{u'not_voting': 83, u'yes': 350, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/375.json,hr5157,Y000033,https://api.propublica.org/congress/v1/107/bills/hr5157.json
{},"{u'title': u'Honoring the contributions of Venus and Serena Williams.', u'number': u'H RES 94', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres94.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 398 - 0 (Roll no. 374).', u'sponsor_id': u'M000714', u'bill_id': u'hres94-107'}",House,107,2002-09-05,Honoring the contributions of Venus and Serena Williams.,H000074,Yes,On Motion to Suspend the Rules and Agree,Passed,374,2,11:32:00,"{u'not_voting': 35, u'yes': 398, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/374.json,hres94,M000714,https://api.propublica.org/congress/v1/107/bills/hres94.json
{},"{u'title': u'To reauthorize the national dam safety program, and for other purposes.', u'number': u'H R 4727', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr4727.json', u'latest_action': u'Became Public Law No: 107-310', u'sponsor_id': u'S001154', u'bill_id': u'hr4727-107'}",House,107,2002-09-05,"To reauthorize the national dam safety program, and for other purposes.",H000074,Yes,On Passage,Passed,373,2,11:17:00,"{u'not_voting': 30, u'yes': 401, u'present': 0, u'no': 2}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/373.json,hr4727,S001154,https://api.propublica.org/congress/v1/107/bills/hr4727.json
{},"{u'title': u'To redesignate the facility of the United States Postal Service located at 900 Brentwood Road, NE, in Washington, D.C., as the &quot;Joseph Curseen, Jr. and Thomas Morris, Jr. Processing and Distribution Center&quot;.', u'number': u'H R 3287', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr3287.json', u'latest_action': u'Became Public Law No: 107-225', u'sponsor_id': u'W000784', u'bill_id': u'hr3287-107'}",House,107,2002-09-04,"To redesignate the facility of the United States Postal Service located at 900 Brentwood Road, NE, in Washington D.C. as the Joseph Curseen, Jr. and Thomas Morris, Jr. Processing and ...",H000074,Not Voting,On Motion to Suspend the Rules and Pass,Passed,372,2,19:05:00,"{u'not_voting': 32, u'yes': 401, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/372.json,hr3287,W000784,https://api.propublica.org/congress/v1/107/bills/hr3287.json
{},"{u'title': u'To provide that the education savings incentives of the Economic Growth and Tax Relief Reconciliation Act of 2001 shall be permanent, and for other purposes.', u'number': u'H R 5203', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr5203.json', u'latest_action': u'Failed of passage/not agreed to in House. Status: On motion to suspend the rules and pass the bill, as amended Failed by the Yeas and Nays: (2/3 required): 213 - 188 (Roll no. 371).', u'sponsor_id': u'H000948', u'bill_id': u'hr5203-107'}",House,107,2002-09-04,Education Savings and School Excellence Permanence Act of 2002,H000074,Not Voting,"On Motion to Suspend the Rules and Pass, As Amended",Failed,371,2,18:54:00,"{u'not_voting': 32, u'yes': 213, u'present': 0, u'no': 188}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/371.json,hr5203,H000948,https://api.propublica.org/congress/v1/107/bills/hr5203.json
{},"{u'title': u'To extend the Andean Trade Preference Act, to grant additional trade benefits under that Act, and for other purposes.', u'number': u'H R 3009', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hr3009.json', u'latest_action': u'Became Public Law No: 107-210', u'sponsor_id': u'C000873', u'bill_id': u'hr3009-107'}",House,107,2002-07-27,Andean Trade Preference Act,H000074,No,On Agreeing to the Conference Report,Passed,370,2,03:30:00,"{u'not_voting': 7, u'yes': 215, u'present': 0, u'no': 212}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/370.json,hr3009,C000873,https://api.propublica.org/congress/v1/107/bills/hr3009.json
{},"{u'title': u'Waiving points of order against the conference report to accompany the bill (H.R. 3009) an Act to extend the Andean Trade Preference Act, to grant additional trade benefits under that Act, and for other purposes.', u'number': u'H RES 509', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres509.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 220 - 200 (Roll no. 369).', u'sponsor_id': u'R000569', u'bill_id': u'hres509-107'}",House,107,2002-07-27,"Waiving Points of Order Against the Conference Report on H.R. 2002, Trade Act of 2002",H000074,No,On Agreeing to the Resolution,Passed,369,2,01:51:00,"{u'not_voting': 14, u'yes': 220, u'present': 0, u'no': 200}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/369.json,hres509,R000569,https://api.propublica.org/congress/v1/107/bills/hres509.json
{},"{u'title': u'Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules.', u'number': u'H RES 507', u'bill_uri': u'https://api.propublica.org/congress/v1/107/bills/hres507.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 217 - 207 (Roll no. 368).', u'sponsor_id': u'R000569', u'bill_id': u'hres507-107'}",House,107,2002-07-27,Waiving a requirement of clause 6(a) of rule XIII with respect to consideration of certain resolutions reported from the Committee on Rules,H000074,No,On Agreeing to the Resolution,Passed,368,2,00:14:00,"{u'not_voting': 9, u'yes': 217, u'present': 0, u'no': 207}",https://api.propublica.org/congress/v1/107/house/sessions/2/votes/368.json,hres507,R000569,https://api.propublica.org/congress/v1/107/bills/hres507.json
