amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'S..2845', u'bill_id': u's.2845-108', u'latest_action': None}",Senate,108,2004-12-08,S. 2845 Conference Report; Intelligence Reform and Terrorism Prevention Act of 2004,F000442,Yes,On the Conference Report,Agreed to,216,2,15:13:00,"{u'not_voting': 9, u'yes': 89, u'present': 0, u'no': 2}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/216.json,s.2845,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..4818', u'bill_id': u'h.r.4818-108', u'latest_action': None}",Senate,108,2004-11-20,"H. R. 4818 Conference Report; Consolidated Appropriations Act, 2005",F000442,Yes,On the Conference Report,Agreed to,215,2,20:42:00,"{u'not_voting': 5, u'yes': 65, u'present': 0, u'no': 30}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/215.json,h.r.4818,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..1047', u'bill_id': u'h.r.1047-108', u'latest_action': None}",Senate,108,2004-11-19,Motion to Invoke Cloture on the Conference Report to Accompany H.R. 1047; Miscellaneous Trade and Technical Corrections Act of 2004,F000442,Yes,On the Cloture Motion,Agreed to,214,2,10:00:00,"{u'not_voting': 7, u'yes': 88, u'present': 0, u'no': 5}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/214.json,h.r.1047,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S..2986', u'bill_id': u's.2986-108', u'latest_action': None}",Senate,108,2004-11-17,S. 2986; A bill to amend title 31 of the United States Code to increase the public debt limit.,F000442,Yes,On Passage of the Bill,Passed,213,2,17:48:00,"{u'not_voting': 3, u'yes': 52, u'present': 1, u'no': 44}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/213.json,s.2986,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'', u'bill_id': u'-108', u'latest_action': None}",Senate,108,2004-11-16,"Confirmation Francis J. Harvey, Of California, To Be Secretary Of The Army",F000442,Yes,On the Nomination,Confirmed,212,2,17:15:00,"{u'not_voting': 3, u'yes': 85, u'present': 0, u'no': 12}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/212.json,,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..4520', u'bill_id': u'h.r.4520-108', u'latest_action': None}",Senate,108,2004-10-11,H.R. 4520 Conference Report; American Jobs Creation Act of 2004,F000442,Yes,On the Conference Report,Agreed to,211,2,12:00:00,"{u'not_voting': 13, u'yes': 69, u'present': 1, u'no': 17}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/211.json,h.r.4520,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R..4520', u'bill_id': u'h.r.4520-108', u'latest_action': None}",Senate,108,2004-10-10,Motion To Invoke Cloture On The Conference Report To Accompany H. R. 4520; American Jobs Creation Act of 2004,F000442,Yes,On the Cloture Motion,Agreed to,210,2,13:18:00,"{u'not_voting': 19, u'yes': 66, u'present': 1, u'no': 14}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/210.json,h.r.4520,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S.Res..454', u'bill_id': u's.res.454-108', u'latest_action': None}",Senate,108,2004-10-09,S. Res. 454; A resolution expressing the sense of the Senate that the 108th Congress should provide the necessary funds to make disaster assistance available for all customarily eligible agricultural ...,F000442,No,On the Resolution,Agreed to,209,2,13:13:00,"{u'not_voting': 15, u'yes': 71, u'present': 0, u'no': 14}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/209.json,s.res.454,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S.Res..445', u'bill_id': u's.res.445-108', u'latest_action': None}",Senate,108,2004-10-09,S. Res. 445 As Amended.; A resolution to eliminate certain restrictions on service of a Senator on the Senate Select Committee on Intelligence.,F000442,Yes,On the Resolution,Agreed to,208,2,12:39:00,"{u'not_voting': 15, u'yes': 79, u'present': 0, u'no': 6}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/208.json,s.res.445,NA,NA
{u'number': u'S.Amdt. 4015'},"{u'api_uri': None, u'title': None, u'number': u'S.Res..445', u'bill_id': u's.res.445-108', u'latest_action': None}",Senate,108,2004-10-09,Hutchison Amdt. No. 4015 As Amended; To implement responsible subcommittee reorganization in the Committee on Appropriations.,F000442,Yes,On the Amendment ,Agreed to,207,2,12:09:00,"{u'not_voting': 15, u'yes': 44, u'present': 0, u'no': 41}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/207.json,s.res.445,NA,NA
{u'number': u'S.Amdt. 4041'},"{u'api_uri': None, u'title': None, u'number': u'S.Res..445', u'bill_id': u's.res.445-108', u'latest_action': None}",Senate,108,2004-10-09,"Nickles Amdt. No. 4041; To vest sole jurisdiction over the Federal budget process in the Committee on the Budget, and to give the Committee on the Budget joint jurisdiction with ...",F000442,No,On the Amendment ,Agreed to,206,2,11:22:00,"{u'not_voting': 15, u'yes': 50, u'present': 0, u'no': 35}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/206.json,s.res.445,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'S.Res..445', u'bill_id': u's.res.445-108', u'latest_action': None}",Senate,108,2004-10-08,Motion To Instruct SGT At Arms; A resolution to eliminate certain restrictions on service of a Senator on the Senate Select Committee on Intelligence.,F000442,Yes,On the Motion for Attendance,Agreed to,205,2,13:20:00,"{u'not_voting': 11, u'yes': 85, u'present': 0, u'no': 4}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/205.json,s.res.445,NA,NA
{u'number': u'S.Amdt. 3981'},"{u'api_uri': None, u'title': None, u'number': u'S.Res..445', u'bill_id': u's.res.445-108', u'latest_action': None}",Senate,108,2004-10-08,Motion To Invoke Cloture On The McConnell Amdt. No. 3981; To implement the congressional oversight recommendations of the 9-11 Commission.,F000442,Yes,On the Cloture Motion ,Agreed to,204,2,09:09:00,"{u'not_voting': 9, u'yes': 88, u'present': 0, u'no': 3}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/204.json,s.res.445,NA,NA
{u'number': u'S.Amdt. 4021'},"{u'api_uri': None, u'title': None, u'number': u'S.Res..445', u'bill_id': u's.res.445-108', u'latest_action': None}",Senate,108,2004-10-07,Biden Amdt. No. 4021; To provide that the Chairman and Ranking Member of the Committee on Foreign Relations (if not already a member of the select Committee) shall be ex ...,F000442,No,On the Amendment ,Rejected,203,2,22:04:00,"{u'not_voting': 10, u'yes': 36, u'present': 0, u'no': 54}",https://api.propublica.org/congress/v1/108/senate/sessions/2/votes/203.json,s.res.445,NA,NA
