api_uri,begin_date,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/S000214.json,1951-01-03,1953-01-03,Frederick,S000214,Seaton,Andrew,,R,NE,Appointed to federal post,82
https://api.propublica.org/congress/v1/members/K000082.json,1951-01-03,1953-01-03,James,K000082,Kem,Preston,,R,MO,Defeated in general election,82
https://api.propublica.org/congress/v1/members/L000394.json,1951-01-03,1953-01-03,Henry,L000394,Lodge,Cabot,,R,MA,Defeated in general election,82
https://api.propublica.org/congress/v1/members/M000878.json,1951-01-03,1953-01-03,Arthur,M000878,Moody,Edson Blair,,D,MI,Defeated in general election,82
https://api.propublica.org/congress/v1/members/M000499.json,1951-01-03,1953-01-03,Kenneth,M000499,McKellar,Douglas,,D,TN,Defeated in primary election,82
https://api.propublica.org/congress/v1/members/O000032.json,1951-01-03,1953-01-03,Herbert,O000032,O?Conor,Romulus,,D,MD,Retiring,82
https://api.propublica.org/congress/v1/members/B000399.json,1951-01-03,1953-01-03,William,B000399,Benton,,,D,CT,Defeated in general election,82
https://api.propublica.org/congress/v1/members/M000438.json,1951-01-03,1953-01-03,Ernest,M000438,McFarland,William,,D,AZ,Defeated in general election,82
https://api.propublica.org/congress/v1/members/N000116.json,1951-01-03,1953-01-03,Richard,N000116,Nixon,Milhous,,R,CA,Elected to federal post,82
https://api.propublica.org/congress/v1/members/O000088.json,1951-01-03,1953-01-03,Joseph,O000088,O?Mahoney,Christopher,,D,WY,Defeated in general election,82
https://api.propublica.org/congress/v1/members/V000025.json,1951-01-03,1953-01-03,Arthur,V000025,Vandenberg,Hendrick,,R,MI,Left Congress,82
https://api.propublica.org/congress/v1/members/W000344.json,1951-01-03,1953-01-03,Kenneth,W000344,Wherry,Spicer,,R,NE,Left Congress,82
https://api.propublica.org/congress/v1/members/U000015.json,1951-01-03,1953-01-03,Thomas,U000015,Underwood,Rust,,D,KY,Defeated in general election,82
https://api.propublica.org/congress/v1/members/C000684.json,1951-01-03,1953-01-03,Thomas,C000684,Connally,Terry,,D,TX,Retiring,82
https://api.propublica.org/congress/v1/members/E000037.json,1951-01-03,1953-01-03,Zales,E000037,Ecton,Nelson,,R,MT,Defeated in general election,82
https://api.propublica.org/congress/v1/members/B000816.json,1951-01-03,1953-01-03,Ralph,B000816,Brewster,Owen,,R,ME,Defeated in primary election,82
https://api.propublica.org/congress/v1/members/C000317.json,1951-01-03,1953-01-03,Virgil,C000317,Chapman,Munday,,D,KY,Left Congress,82
https://api.propublica.org/congress/v1/members/M000559.json,1951-01-03,1953-01-03,Brien,M000559,McMahon,,,D,CT,Left Congress,82
https://api.propublica.org/congress/v1/members/C000021.json,1951-01-03,1953-01-03,Harry,C000021,Cain,Pulliam,,R,WA,Defeated in general election,82
