amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'An original bill to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', u'number': u'S 2943', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/s2943.json', u'latest_action': u'Became Public Law No: 114-328.', u'sponsor_id': u'M000303', u'bill_id': u's2943-114'}",House,114,2016-12-02,National Defense Authorization Act for Fiscal Year 2017,H001063,Not Voting,On Agreeing to the Conference Report,Passed,600,2,11:37:00,"{u'not_voting': 25, u'yes': 375, u'present': 0, u'no': 34}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/600.json,s2943,M000303,https://api.propublica.org/congress/v1/114/bills/s2943.json
{},"{u'title': u'To amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to specify when bank holding companies may be subject to certain enhanced supervision, and for other purposes.', u'number': u'H R 6392', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr6392.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'L000569', u'bill_id': u'hr6392-114'}",House,114,2016-12-01,Systemic Risk Designation Improvement Act,H001063,Not Voting,On Passage,Passed,599,2,18:15:00,"{u'not_voting': 19, u'yes': 254, u'present': 0, u'no': 161}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/599.json,hr6392,L000569,https://api.propublica.org/congress/v1/114/bills/hr6392.json
{},"{u'title': u'To amend the Dodd-Frank Wall Street Reform and Consumer Protection Act to specify when bank holding companies may be subject to certain enhanced supervision, and for other purposes.', u'number': u'H R 6392', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr6392.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'L000569', u'bill_id': u'hr6392-114'}",House,114,2016-12-01,Systemic Risk Designation Improvement Act,H001063,Not Voting,On Motion to Recommit with Instructions,Failed,598,2,18:05:00,"{u'not_voting': 20, u'yes': 178, u'present': 0, u'no': 236}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/598.json,hr6392,L000569,https://api.propublica.org/congress/v1/114/bills/hr6392.json
{},"{u'title': u'Providing for consideration of the conference report to accompany the bill (S. 2943) to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', u'number': u'H RES 937', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres937.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001289', u'bill_id': u'hres937-114'}",House,114,2016-12-01,"Providing for consideration of the conference report to accompany the bill (S. 2943) the National Defense Authorization Act for Fiscal Year 2017, and for other purposes",H001063,Not Voting,On Agreeing to the Resolution,Passed,597,2,17:57:00,"{u'not_voting': 18, u'yes': 277, u'present': 0, u'no': 139}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/597.json,hres937,B001289,https://api.propublica.org/congress/v1/114/bills/hres937.json
{},"{u'title': u'Providing for consideration of the conference report to accompany the bill (S. 2943) to authorize appropriations for fiscal year 2017 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.', u'number': u'H RES 937', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres937.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001289', u'bill_id': u'hres937-114'}",House,114,2016-12-01,"Providing for consideration of the conference report to accompany the bill (S. 2943) the National Defense Authorization Act for Fiscal Year 2017, and for other purposes",H001063,Not Voting,On Ordering the Previous Question,Passed,596,2,17:50:00,"{u'not_voting': 19, u'yes': 235, u'present': 0, u'no': 180}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/596.json,hres937,B001289,https://api.propublica.org/congress/v1/114/bills/hres937.json
{},"{u'title': u'Providing amounts for further expenses of the Committee on Energy and Commerce in the One Hundred Fourteenth Congress.', u'number': u'H RES 933', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres933.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'M001150', u'bill_id': u'hres933-114'}",House,114,2016-12-01,Providing amounts for further expenses of the Committee on Energy and Commerce in the One Hundred Fourteenth Congress,H001063,Not Voting,On Agreeing to the Resolution,Passed,595,2,17:43:00,"{u'not_voting': 19, u'yes': 234, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/595.json,hres933,M001150,https://api.propublica.org/congress/v1/114/bills/hres933.json
{},"{u'title': u'Providing amounts for further expenses of the Committee on Energy and Commerce in the One Hundred Fourteenth Congress.', u'number': u'H RES 933', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hres933.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'M001150', u'bill_id': u'hres933-114'}",House,114,2016-12-01,Providing amounts for further expenses of the Committee on Energy and Commerce in the One Hundred Fourteenth Congress,H001063,Not Voting,On Ordering the Previous Question,Passed,594,2,17:35:00,"{u'not_voting': 22, u'yes': 235, u'present': 0, u'no': 177}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/594.json,hres933,M001150,https://api.propublica.org/congress/v1/114/bills/hres933.json
{},"{u'title': u'To authorize appropriations for fiscal year 2017 for intelligence and intelligence-related activities of the United States Government, the Community Management Account, and the Central Intelligence Agency Retirement and Disability System, and for other purposes.', u'number': u'H R 6393', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr6393.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'N000181', u'bill_id': u'hr6393-114'}",House,114,2016-11-30,Intelligence Authorization Act for Fiscal Year 2017,H001063,Not Voting,On Motion to Suspend the Rules and Pass,Passed,593,2,18:47:00,"{u'not_voting': 14, u'yes': 390, u'present': 0, u'no': 30}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/593.json,hr6393,N000181,https://api.propublica.org/congress/v1/114/bills/hr6393.json
{},"{u'title': u'To authorize and strengthen the tsunami detection, forecast, warning, research, and mitigation program of the National Oceanic and Atmospheric Administration, and for other purposes.', u'number': u'H R 34', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr34.json', u'latest_action': u'Became Public Law No: 114-255.', u'sponsor_id': u'B001278', u'bill_id': u'hr34-114'}",House,114,2016-11-30,"Tsunami Warning, Education, and Research Act of 2015",H001063,Not Voting,On Concurring in the Senate Amendment with an Amendment,Passed,592,2,18:38:00,"{u'not_voting': 16, u'yes': 392, u'present': 0, u'no': 26}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/592.json,hr34,B001278,https://api.propublica.org/congress/v1/114/bills/hr34.json
{},"{u'title': u'To direct the Secretary of Veterans Affairs and the Secretary of Labor to provide information to veterans and members of the Armed Forces about articulation agreements between institutions of higher learning, and for other purposes.', u'number': u'H R 5047', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5047.json', u'latest_action': u'Received in the Senate.', u'sponsor_id': u'H001071', u'bill_id': u'hr5047-114'}",House,114,2016-11-30,To direct the Secretary of Veterans Affairs and the Secretary of Labor to provide information to veterans and members of the Armed Forces about articulation agreements between institutions of higher ...,H001063,Not Voting,On Motion to Suspend the Rules and Pass,Passed,591,2,13:40:00,"{u'not_voting': 20, u'yes': 411, u'present': 0, u'no': 3}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/591.json,hr5047,H001071,https://api.propublica.org/congress/v1/114/bills/hr5047.json
