api_uri,begin_date,district,end_date,first_name,id,last_name,middle_name,note,party,state,status,session
https://api.propublica.org/congress/v1/members/M001139.json,2013-01-03,31,2015-01-02,Gary,M001139,Miller,G.,"Announced retirement on Feb. 12, 2014.",R,CA,Retiring,113
https://api.propublica.org/congress/v1/members/A000210.json,2013-01-03,1,2014-02-18,Robert,A000210,Andrews,E.,"Resigned on Feb. 18, 2014.",D,NJ,Left Congress,113
https://api.propublica.org/congress/v1/members/W000215.json,2013-01-03,33,2015-01-02,Henry,W000215,Waxman,A.,"Announced retirement on Jan. 30, 2014.",D,CA,Retiring,113
https://api.propublica.org/congress/v1/members/R000596.json,2013-01-03,19,2015-01-03,Trey,R000596,Radel,,"Resigned on Jan. 27, 2014.",R,FL,Left Congress,113
https://api.propublica.org/congress/v1/members/M000508.json,2013-01-03,25,2015-01-03,Howard,M000508,McKeon,P.,"Announced retirement on Jan. 16, 2014.",R,CA,Retiring,113
https://api.propublica.org/congress/v1/members/M000933.json,2013-01-03,8,2015-01-03,James,M000933,Moran,P.,"Announced retirement on Jan. 15, 2014.",D,VA,Retiring,113
https://api.propublica.org/congress/v1/members/O000169.json,2013-01-03,21,2015-01-03,Bill,O000169,Owens,,"Announced retirement on Jan. 14, 2014.",D,NY,Retiring,113
https://api.propublica.org/congress/v1/members/M000725.json,2013-01-03,11,2015-01-03,George,M000725,Miller,,"Announced retirement on Jan. 13, 2014.",D,CA,Retiring,113
https://api.propublica.org/congress/v1/members/M000309.json,2013-01-03,4,2015-01-03,Carolyn,M000309,McCarthy,,Will retire at the end of 113th Congress.,D,NY,Retiring,113
https://api.propublica.org/congress/v1/members/M000485.json,2013-01-03,7,2015-01-03,Mike,M000485,McIntyre,,Will retire at the end of the 113th Congress.,D,NC,Retiring,113
https://api.propublica.org/congress/v1/members/G000549.json,2013-01-03,6,2015-01-02,Jim,G000549,Gerlach,,"Announced that he will not seek re-election on Jan. 6, 2014.",R,PA,Retiring,113
https://api.propublica.org/congress/v1/members/W000207.json,2013-01-03,12,2014-01-06,Melvin,W000207,Watt,,"Confirmed to be director of the Federal Housing Finance Agency on Dec. 16, 2013. Resigned from the House on Jan. 6, 2014.",D,NC,Appointed to federal post,113
https://api.propublica.org/congress/v1/members/M001142.json,2013-01-03,4,2015-01-02,Jim,M001142,Matheson,,"Announced his retirement on Dec. 17, 2013.",D,UT,Retiring,113
https://api.propublica.org/congress/v1/members/W000672.json,2013-01-03,10,2015-01-02,Frank,W000672,Wolf,R.,"Announced retirement on Dec. 17, 2013.",R,VA,Retiring,113
https://api.propublica.org/congress/v1/members/L000111.json,2013-01-03,3,2015-01-03,Tom,L000111,Latham,,"Announced his retirement on Dec. 17, 2013.",R,IA,Retiring,113
https://api.propublica.org/congress/v1/members/S000937.json,2013-01-03,36,2015-01-03,Steve,S000937,Stockman,,Running for the Senate.,R,TX,Seeking another office,113
https://api.propublica.org/congress/v1/members/C000556.json,2013-01-03,6,2015-01-02,Howard,C000556,Coble,,"Announced his retirement on Nov. 7, 2013.",R,NC,Retiring,113
https://api.propublica.org/congress/v1/members/D000618.json,2013-01-03,At-Large,2015-01-03,Steve,D000618,Daines,,Running for the Senate.,R,MT,Elected to federal post,113
https://api.propublica.org/congress/v1/members/R000594.json,2013-01-03,3,2015-01-03,Jon,R000594,Runyan,,Will not seek re-election in 2014.,R,NJ,Retiring,113
https://api.propublica.org/congress/v1/members/G000567.json,2013-01-03,2,2015-01-03,Tim,G000567,Griffin,,"Announced retirement on Oct. 21, 2013. Running for Lieutenant Governor.",R,AR,Seeking another office,113
https://api.propublica.org/congress/v1/members/Y000031.json,2013-01-03,13,2013-10-18,C. W. Bill,Y000031,Young,,"Died on Oct. 18, 2013.",R,FL,Left Congress,113
https://api.propublica.org/congress/v1/members/B000013.json,2013-01-03,6,2015-01-02,Spencer,B000013,Bachus,,"Announced retirement on Sept. 30, 2013.",R,AL,Retiring,113
https://api.propublica.org/congress/v1/members/A000361.json,2013-01-03,5,2013-09-26,Rodney,A000361,Alexander,,Took a state government job in Louisiana.,R,LA,Appointed to state or local post,113
https://api.propublica.org/congress/v1/members/M000133.json,2013-01-03,5,2013-07-15,Edward,M000133,Markey,J.,"Elected to the Senate to replace Mo Cowan; resigned from House on July 15, 2013.",D,MA,Elected to federal post,113
https://api.propublica.org/congress/v1/members/C001064.json,2013-01-03,45,2015-01-03,John,C001064,Campbell,,"Announced his retirement on June 26, 2013.",R,CA,Retiring,113
https://api.propublica.org/congress/v1/members/M001149.json,2013-01-03,2,2015-01-02,Michael,M001149,Michaud,H.,Running for governor.,D,ME,Seeking another office,113
https://api.propublica.org/congress/v1/members/B001256.json,2013-01-03,6,2015-01-03,Michele,B001256,Bachmann,,"Announced her retirement on May 29, 2013.",R,MN,Retiring,113
https://api.propublica.org/congress/v1/members/B001244.json,2013-01-03,1,2013-08-02,Jo,B001244,Bonner,,"Resigned from Congress on Aug. 2, 2013.",R,AL,Left Congress,113
https://api.propublica.org/congress/v1/members/H001050.json,2013-01-03,1,2015-01-03,Colleen,H001050,Hanabusa,,Running for Senate.,D,HI,Seeking another office,113
https://api.propublica.org/congress/v1/members/P000595.json,2013-01-03,14,2015-01-02,Gary,P000595,Peters,,Running for Senate.,D,MI,Seeking another office,113
https://api.propublica.org/congress/v1/members/K000220.json,2013-01-03,1,2015-01-02,Jack,K000220,Kingston,,Running for the Senate.,R,GA,Seeking another office,113
https://api.propublica.org/congress/v1/members/S001162.json,2013-01-03,13,2015-01-02,Allyson,S001162,Schwartz,Y.,Running for governor.,D,PA,Seeking another office,113
https://api.propublica.org/congress/v1/members/G000550.json,2013-01-03,11,2015-01-02,Phil,G000550,Gingrey,,Running for the Senate.,R,GA,Seeking another office,113
https://api.propublica.org/congress/v1/members/B001262.json,2013-01-03,10,2015-01-02,Paul,B001262,Broun,,Running for the Senate.,R,GA,Seeking another office,113
https://api.propublica.org/congress/v1/members/E000172.json,2013-01-03,8,2013-01-22,Jo Ann,E000172,Emerson,,"Resigned on Jan. 22, 2013",R,MO,Left Congress,113
https://api.propublica.org/congress/v1/members/B001280.json,2013-01-03,11,2015-01-03,Kerry,B001280,Bentivolio,,,R,MI,Defeated in primary election,113
