amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Making appropriations for the Departments of Labor, Health and Human Services, and Education, and related agencies for the fiscal year ending September 30, 2008, and for other purposes.', u'number': u'H R 3043', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3043.json', u'latest_action': u'Failed of passage in House over veto. Status: On passage, the objections of the President to the contrary notwithstanding Failed by the Yeas and Nays: (2/3 required): 277 - 141 (Roll no. 1122).Note: The conference report Division A covered FY2008 Labor-HHS-Education appropriations and Division B covered FY2008 Military Construction-Veterans Affairs appropriations (previously H.R. 2642). As sent to the President, the bill contained only FY2008 Labor-HHS-Education appropriations. For further action on Labor-HHS-Education appropriations, see H.R. 2764, Consolidated Appropriations Act, 2008.', u'sponsor_id': u'O000007', u'bill_id': u'hr3043-110'}",House,110,2007-11-15,"Making appropriations for the Department of Labor, Health and Human Services, and Education, and related agencies for fiscal year ending September 30, 2008, and for other purposes",H000323,No,"Passage, Objections of the President Not Withstanding",Failed,1122,1,21:41:00,"{u'not_voting': 15, u'yes': 277, u'present': 0, u'no': 141}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1122.json,hr3043,O000007,https://api.propublica.org/congress/v1/110/bills/hr3043.json
{},"{u'title': u'To amend title 18 of the United States Code to clarify the scope of the child pornography laws, and for other purposes.', u'number': u'H R 4136', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr4136.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on the Judiciary.', u'sponsor_id': u'C001065', u'bill_id': u'hr4136-110'}",House,110,2007-11-15,Enhancing the Effective Prosecution of Child Pornography Act of 2007,H000323,Yes,"On Motion to Suspend the Rules and Pass, as Amended",Passed,1121,1,21:03:00,"{u'not_voting': 16, u'yes': 416, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1121.json,hr4136,C001065,https://api.propublica.org/congress/v1/110/bills/hr4136.json
{},"{u'title': u'To amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.', u'number': u'H R 3773', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3773.json', u'latest_action': u'Resolving differences -- House actions. Status: On motion that the House agree with an amendment to the Senate amendment Agreed to by the Yeas and Nays: 213 - 197, 1 Present (Roll no. 145).', u'sponsor_id': u'C000714', u'bill_id': u'hr3773-110'}",House,110,2007-11-15,"Responsible Electronic Surveillance That is Overseen, Reviewed, and Effective Act",H000323,No,On Passage,Passed,1120,1,20:55:00,"{u'not_voting': 16, u'yes': 227, u'present': 0, u'no': 189}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1120.json,hr3773,C000714,https://api.propublica.org/congress/v1/110/bills/hr3773.json
{},"{u'title': u'To amend the Foreign Intelligence Surveillance Act of 1978 to establish a procedure for authorizing certain acquisitions of foreign intelligence, and for other purposes.', u'number': u'H R 3773', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3773.json', u'latest_action': u'Resolving differences -- House actions. Status: On motion that the House agree with an amendment to the Senate amendment Agreed to by the Yeas and Nays: 213 - 197, 1 Present (Roll no. 145).', u'sponsor_id': u'C000714', u'bill_id': u'hr3773-110'}",House,110,2007-11-15,"Responsible Electronic Surveillance That is Overseen, Reviewed, and Effective Act",H000323,Yes,On Motion to Recommit with Instructions,Failed,1119,1,20:48:00,"{u'not_voting': 16, u'yes': 194, u'present': 0, u'no': 222}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1119.json,hr3773,C000714,https://api.propublica.org/congress/v1/110/bills/hr3773.json
{},"{u'title': u'To amend the Truth in Lending Act to reform consumer mortgage practices and provide accountability for such practices, to establish licensing and registration requirements for residential mortgage originators, to provide certain minimum standards for consumer mortgage loans, and for other purposes.', u'number': u'H R 3915', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3915.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'M001154', u'bill_id': u'hr3915-110'}",House,110,2007-11-15,Mortgage Reform and Anti-Predatory Lending Act,H000323,No,On Passage,Passed,1118,1,18:12:00,"{u'not_voting': 14, u'yes': 291, u'present': 0, u'no': 127}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1118.json,hr3915,M001154,https://api.propublica.org/congress/v1/110/bills/hr3915.json
{},"{u'title': u'To amend the Truth in Lending Act to reform consumer mortgage practices and provide accountability for such practices, to establish licensing and registration requirements for residential mortgage originators, to provide certain minimum standards for consumer mortgage loans, and for other purposes.', u'number': u'H R 3915', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3915.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'M001154', u'bill_id': u'hr3915-110'}",House,110,2007-11-15,Mortgage Reform and Anti-Predatory Lending Act,H000323,Yes,On Motion to Recommit with Instructions,Failed,1117,1,18:04:00,"{u'not_voting': 13, u'yes': 188, u'present': 0, u'no': 231}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1117.json,hr3915,M001154,https://api.propublica.org/congress/v1/110/bills/hr3915.json
{},"{u'title': u'To amend the Truth in Lending Act to reform consumer mortgage practices and provide accountability for such practices, to establish licensing and registration requirements for residential mortgage originators, to provide certain minimum standards for consumer mortgage loans, and for other purposes.', u'number': u'H R 3915', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3915.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'M001154', u'bill_id': u'hr3915-110'}",House,110,2007-11-15,McHenry of North Carolina Amendment,H000323,Yes,On Agreeing to the Amendment,Failed,1116,1,17:33:00,"{u'not_voting': 24, u'yes': 168, u'present': 0, u'no': 245}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1116.json,hr3915,M001154,https://api.propublica.org/congress/v1/110/bills/hr3915.json
{},"{u'title': u'To amend the Truth in Lending Act to reform consumer mortgage practices and provide accountability for such practices, to establish licensing and registration requirements for residential mortgage originators, to provide certain minimum standards for consumer mortgage loans, and for other purposes.', u'number': u'H R 3915', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3915.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'M001154', u'bill_id': u'hr3915-110'}",House,110,2007-11-15,Garrett of New Jersey Amendment,H000323,Yes,On Agreeing to the Amendment,Failed,1115,1,17:29:00,"{u'not_voting': 20, u'yes': 188, u'present': 0, u'no': 229}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1115.json,hr3915,M001154,https://api.propublica.org/congress/v1/110/bills/hr3915.json
{},"{u'title': u'To amend the Truth in Lending Act to reform consumer mortgage practices and provide accountability for such practices, to establish licensing and registration requirements for residential mortgage originators, to provide certain minimum standards for consumer mortgage loans, and for other purposes.', u'number': u'H R 3915', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hr3915.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'M001154', u'bill_id': u'hr3915-110'}",House,110,2007-11-15,Price of Georgia Amendment,H000323,Yes,On Agreeing to the Amendment,Failed,1114,1,17:24:00,"{u'not_voting': 16, u'yes': 172, u'present': 0, u'no': 249}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1114.json,hr3915,M001154,https://api.propublica.org/congress/v1/110/bills/hr3915.json
{},"{u'title': u'Providing for an adjournment or recess of the two Houses.', u'number': u'H CON RES 259', u'bill_uri': u'https://api.propublica.org/congress/v1/110/bills/hconres259.json', u'latest_action': u'Passed/agreed to in Senate. Status: Received in the Senate, considered, and agreed to without amendment by Unanimous Consent.', u'sponsor_id': u'F000339', u'bill_id': u'hconres259-110'}",House,110,2007-11-15,Providing for an adjournment or recess of the two Houses.,H000323,Not Voting,On Agreeing to the Resolution,Passed,1113,1,15:18:00,"{u'not_voting': 22, u'yes': 214, u'present': 0, u'no': 196}",https://api.propublica.org/congress/v1/110/house/sessions/1/votes/1113.json,hconres259,F000339,https://api.propublica.org/congress/v1/110/bills/hconres259.json
