amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'To codify regulations relating to transfers of funds involving Iran, and for other purposes.', u'number': u'H R 4992', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr4992.json', u'latest_action': u'Received in the Senate and Read twice and referred to the Committee on Banking, Housing, and Urban Affairs.', u'sponsor_id': u'R000487', u'bill_id': u'hr4992-114'}",House,114,2016-07-14,"To codify regulations relating to transfers of funds involving Iran, and for other purposes",T000473,Not Voting,On Passage,Passed,478,2,13:57:00,"{u'not_voting': 6, u'yes': 246, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/478.json,hr4992,R000487,https://api.propublica.org/congress/v1/114/bills/hr4992.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,"Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes",T000473,Not Voting,On Passage,Passed,477,2,13:50:00,"{u'not_voting': 6, u'yes': 231, u'present': 0, u'no': 196}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/477.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Gallego of Arizona Amendment No. 122,T000473,Not Voting,On Agreeing to the Amendment,Failed,476,2,13:41:00,"{u'not_voting': 6, u'yes': 213, u'present': 0, u'no': 214}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/476.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Norcross of New Jersey Amendment No. 114,T000473,Not Voting,On Agreeing to the Amendment,Failed,475,2,13:35:00,"{u'not_voting': 6, u'yes': 195, u'present': 0, u'no': 232}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/475.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Tsongas of Massachusetts Amendment No. 106,T000473,Not Voting,On Agreeing to the Amendment,Failed,474,2,13:30:00,"{u'not_voting': 8, u'yes': 184, u'present': 0, u'no': 241}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/474.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Polis of Colorado Amendment No. 104,T000473,Not Voting,On Agreeing to the Amendment,Failed,473,2,13:27:00,"{u'not_voting': 6, u'yes': 188, u'present': 0, u'no': 239}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/473.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Pocan of Wisconsin Amendment No. 103,T000473,Not Voting,On Agreeing to the Amendment,Failed,472,2,13:23:00,"{u'not_voting': 6, u'yes': 191, u'present': 0, u'no': 236}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/472.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Lowenthal of California Amendment No. 102,T000473,Not Voting,On Agreeing to the Amendment,Failed,471,2,13:20:00,"{u'not_voting': 8, u'yes': 192, u'present': 0, u'no': 233}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/471.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Grijalva of Arizona Amendment No. 100,T000473,Not Voting,On Agreeing to the Amendment,Failed,470,2,13:17:00,"{u'not_voting': 6, u'yes': 194, u'present': 0, u'no': 233}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/470.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
{},"{u'title': u'Making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2017, and for other purposes.', u'number': u'H R 5538', u'bill_uri': u'https://api.propublica.org/congress/v1/114/bills/hr5538.json', u'latest_action': u'Received in the Senate. Read twice. Placed on Senate Legislative Calendar under General Orders. Calendar No. 587.', u'sponsor_id': u'C000059', u'bill_id': u'hr5538-114'}",House,114,2016-07-14,Capps of California Amendment No. 99,T000473,Not Voting,On Agreeing to the Amendment,Failed,469,2,13:13:00,"{u'not_voting': 7, u'yes': 172, u'present': 0, u'no': 254}",https://api.propublica.org/congress/v1/114/house/sessions/2/votes/469.json,hr5538,C000059,https://api.propublica.org/congress/v1/114/bills/hr5538.json
