amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Providing for consideration of the joint resolution (H.J. Res. 36) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule of the Bureau of Land Management relating to &quot;Waste Prevention, Production Subject to Royalties, and Resource Conservation&quot;, and providing for consideration of the joint resolution (H.J. Res. 37) disapproving the rule submitted by the Department of Defense, the General Services Administration, and the National Aeronautics and Space Administration relating to the Federal Acquisition Regulation.', u'number': u'H RES 74', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hres74.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'C001053', u'bill_id': u'hres74-115'}",House,115,2017-02-02,"Providing for consideration of H.J. Res. 36, congressional disapproval under chapter 8 of title 5, U.S.C., of the final rule of the BLM relating to Waste Prevention; and providing for ...",P000591,Not Voting,On Agreeing to the Resolution,Passed,75,1,13:36:00,"{u'not_voting': 10, u'yes': 232, u'present': 0, u'no': 190}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/75.json,hres74,C001053,https://api.propublica.org/congress/v1/115/bills/hres74.json
{},"{u'title': u'Providing for consideration of the joint resolution (H.J. Res. 36) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the final rule of the Bureau of Land Management relating to &quot;Waste Prevention, Production Subject to Royalties, and Resource Conservation&quot;, and providing for consideration of the joint resolution (H.J. Res. 37) disapproving the rule submitted by the Department of Defense, the General Services Administration, and the National Aeronautics and Space Administration relating to the Federal Acquisition Regulation.', u'number': u'H RES 74', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hres74.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'C001053', u'bill_id': u'hres74-115'}",House,115,2017-02-02,"Providing for consideration of H.J. Res. 36, congressional disapproval under chapter 8 of title 5, U.S.C., of the final rule of the BLM relating to Waste Prevention; and providing for ...",P000591,Not Voting,On Ordering the Previous Question,Passed,74,1,13:28:00,"{u'not_voting': 14, u'yes': 230, u'present': 0, u'no': 188}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/74.json,hres74,C001053,https://api.propublica.org/congress/v1/115/bills/hres74.json
{},"{u'title': u'Disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule.', u'number': u'H J RES 38', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hjres38.json', u'latest_action': u'Became Public Law No: 115-5.', u'sponsor_id': u'J000292', u'bill_id': u'hjres38-115'}",House,115,2017-02-01,Disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule,P000591,Not Voting,On Passage,Passed,73,1,16:50:00,"{u'not_voting': 10, u'yes': 228, u'present': 0, u'no': 194}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/73.json,hjres38,J000292,https://api.propublica.org/congress/v1/115/bills/hjres38.json
{},"{u'title': u'Providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Securities and Exchange Commission relating to &quot;Disclosure of Payments by Resource Extraction Issuers&quot;.', u'number': u'H J RES 41', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hjres41.json', u'latest_action': u'Became Public Law No: 115-4.', u'sponsor_id': u'H001058', u'bill_id': u'hjres41-115'}",House,115,2017-02-01,"Providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Securities and Exchange Commission relating to “Disclosure of Payments by Resource ...",P000591,Not Voting,On Passage,Passed,72,1,16:43:00,"{u'not_voting': 10, u'yes': 235, u'present': 0, u'no': 187}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/72.json,hjres41,H001058,https://api.propublica.org/congress/v1/115/bills/hjres41.json
{},"{u'title': u'Providing for consideration of the joint resolution (H.J. Res. 41) providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Securities and Exchange Commission relating to &quot;Disclosure of Payments by Resource Extraction Issuers&quot;, and providing for consideration of the joint resolution (H.J. Res. 40) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Social Security Administration relating to Implementation of the NICS Improvement Amendments Act of 2007.', u'number': u'H RES 71', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hres71.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001297', u'bill_id': u'hres71-115'}",House,115,2017-02-01,"Providing for consideration of (H.J.Res. 41) disapproval of a rule submitted by the SEC relating to “Disclosure of Payments by Resource Extraction Issuers”, and consideration of (H.J.Res. 40) disapproval of ...",P000591,Not Voting,On Agreeing to the Resolution,Passed,71,1,13:52:00,"{u'not_voting': 10, u'yes': 231, u'present': 0, u'no': 191}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/71.json,hres71,B001297,https://api.propublica.org/congress/v1/115/bills/hres71.json
{},"{u'title': u'Providing for consideration of the joint resolution (H.J. Res. 41) providing for congressional disapproval under chapter 8 of title 5, United States Code, of a rule submitted by the Securities and Exchange Commission relating to &quot;Disclosure of Payments by Resource Extraction Issuers&quot;, and providing for consideration of the joint resolution (H.J. Res. 40) providing for congressional disapproval under chapter 8 of title 5, United States Code, of the rule submitted by the Social Security Administration relating to Implementation of the NICS Improvement Amendments Act of 2007.', u'number': u'H RES 71', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hres71.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'B001297', u'bill_id': u'hres71-115'}",House,115,2017-02-01,"Providing for consideration of (H.J.Res. 41) disapproval of a rule submitted by the SEC relating to “Disclosure of Payments by Resource Extraction Issuers”, and consideration of (H.J.Res. 40) disapproval of ...",P000591,Not Voting,On Ordering the Previous Question,Passed,70,1,13:46:00,"{u'not_voting': 10, u'yes': 231, u'present': 0, u'no': 191}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/70.json,hres71,B001297,https://api.propublica.org/congress/v1/115/bills/hres71.json
{},"{u'title': u'Providing for consideration of the joint resolution (H.J. Res. 38) disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule.', u'number': u'H RES 70', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hres70.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'N000189', u'bill_id': u'hres70-115'}",House,115,2017-01-31,"Providing for consideration of H.J. Res. 38, disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule",P000591,Not Voting,On Agreeing to the Resolution,Passed,69,1,17:25:00,"{u'not_voting': 10, u'yes': 236, u'present': 0, u'no': 186}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/69.json,hres70,N000189,https://api.propublica.org/congress/v1/115/bills/hres70.json
{},"{u'title': u'Providing for consideration of the joint resolution (H.J. Res. 38) disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule.', u'number': u'H RES 70', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hres70.json', u'latest_action': u'Motion to reconsider laid on the table Agreed to without objection.', u'sponsor_id': u'N000189', u'bill_id': u'hres70-115'}",House,115,2017-01-31,"Providing for consideration of H.J. Res. 38, disapproving the rule submitted by the Department of the Interior known as the Stream Protection Rule",P000591,Not Voting,On Ordering the Previous Question,Passed,68,1,17:18:00,"{u'not_voting': 13, u'yes': 236, u'present': 0, u'no': 183}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/68.json,hres70,N000189,https://api.propublica.org/congress/v1/115/bills/hres70.json
{},"{u'title': u'To redesignate Ocmulgee National Monument in the State of Georgia and revise its boundary, and for other purposes.', u'number': u'H R 538', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hr538.json', u'latest_action': u'Placed on Senate Legislative Calendar under General Orders. Calendar No. 63.', u'sponsor_id': u'B000490', u'bill_id': u'hr538-115'}",House,115,2017-01-30,Ocmulgee Mounds National Historical Park Boundary Revision Act of 2017,P000591,Not Voting,"On Motion to Suspend the Rules and Pass, as Amended",Passed,67,1,19:00:00,"{u'not_voting': 28, u'yes': 396, u'present': 0, u'no': 8}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/67.json,hr538,B000490,https://api.propublica.org/congress/v1/115/bills/hr538.json
{},"{u'title': u'To remove the sunset provision of section 203 of Public Law 105-384, and for other purposes.', u'number': u'H R 374', u'bill_uri': u'https://api.propublica.org/congress/v1/115/bills/hr374.json', u'latest_action': u'Became Public Law No: 115-49.', u'sponsor_id': u'H001056', u'bill_id': u'hr374-115'}",House,115,2017-01-30,To remove the sunset provision of section 203 of Public Law 105-384 and for other purposes,P000591,Not Voting,On Motion to Suspend the Rules and Pass,Passed,66,1,18:50:00,"{u'not_voting': 44, u'yes': 388, u'present': 0, u'no': 0}",https://api.propublica.org/congress/v1/115/house/sessions/1/votes/66.json,hr374,H001056,https://api.propublica.org/congress/v1/115/bills/hr374.json
