amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'title': u'Making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1998, and for other purposes.', u'number': u'H R 2267', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2267.json', u'latest_action': u'Became Public Law No: 105-119', u'sponsor_id': u'R000395', u'bill_id': u'hr2267-105'}",House,105,1997-11-13,"Commerce, State, Justice, the Judiciary Appropriations, FY 1998",F000184,Not Voting,On Agreeing to the Conference Report,Passed,640,1,22:10:00,"{u'not_voting': 40, u'yes': 282, u'present': 0, u'no': 110}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/640.json,hr2267,R000395,https://api.propublica.org/congress/v1/105/bills/hr2267.json
{},"{u'title': u'Making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1998, and for other purposes.', u'number': u'H R 2267', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2267.json', u'latest_action': u'Became Public Law No: 105-119', u'sponsor_id': u'R000395', u'bill_id': u'hr2267-105'}",House,105,1997-11-13,"Commerce, State, Justice, the Judiciary Appropriations, FY 1998",F000184,Not Voting,On Motion to Recommit,Failed,639,1,21:41:00,"{u'not_voting': 45, u'yes': 171, u'present': 0, u'no': 216}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/639.json,hr2267,R000395,https://api.propublica.org/congress/v1/105/bills/hr2267.json
{},"{u'title': u'A concurrent resolution to adjourn sine die the first session of the One Hundred Fifth Congress.', u'number': u'S CON RES 68', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/sconres68.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 205 - 193 (Roll no. 638).', u'sponsor_id': u'L000447', u'bill_id': u'sconres68-105'}",House,105,1997-11-13,Providing for the adjournment of the two Houses,F000184,Not Voting,On Agreeing to the Resolution,Passed,638,1,20:04:00,"{u'not_voting': 34, u'yes': 205, u'present': 0, u'no': 193}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/638.json,sconres68,L000447,https://api.propublica.org/congress/v1/105/bills/sconres68.json
{},"{u'title': u'Expressing the sense of the House of Representatives concerning the urgent need for an international criminal tribunal to try members of the Iraqi regime for crimes against humanity.', u'number': u'H CON RES 137', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hconres137.json', u'latest_action': u'Referred to Senate committee. Status: Received in the Senate and referred to the Committee on Foreign Relations.', u'sponsor_id': u'G000212', u'bill_id': u'hconres137-105'}",House,105,1997-11-13,International Tribunal to Try Iraqi War Criminals,F000184,Not Voting,On motion to suspend the rules and agree,Passed,637,1,19:43:00,"{u'not_voting': 34, u'yes': 396, u'present': 0, u'no': 2}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/637.json,hconres137,G000212,https://api.propublica.org/congress/v1/105/bills/hconres137.json
{},"{u'title': u'Waiving points of order against the conference report to accompany the bill (H.R. 2267) making appropriations for the Departments of Commerce, Justice, and State, the Judiciary, and related agencies for the fiscal year ending September 30, 1998, and for other purposes.', u'number': u'H RES 330', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres330.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by the Yeas and Nays: 285 - 113 (Roll no. 636).', u'sponsor_id': u'G000336', u'bill_id': u'hres330-105'}",House,105,1997-11-13,"Waiving points of order against the conference report on H.R. 2267; Commerce, Justice, and State, the Judiciary Appropriations for F.Y. 1998",F000184,Not Voting,On Agreeing to the Resolution,Passed,636,1,19:31:00,"{u'not_voting': 34, u'yes': 285, u'present': 0, u'no': 113}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/636.json,hres330,G000336,https://api.propublica.org/congress/v1/105/bills/hres330.json
{},"{u'title': u'Providing for the consideration of the bill H.R. 867 and the Senate amendment thereto.', u'number': u'H RES 327', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres327.json', u'latest_action': u'Passed/agreed to in House. Status: On motion to suspend the rules and agree to the resolution Agreed to by the Yeas and Nays: (2/3 required): 406 - 7 (Roll no. 635).', u'sponsor_id': u'S000303', u'bill_id': u'hres327-105'}",House,105,1997-11-13,Providing for the consideration of H.R. 865 and the Senate Amendment thereto,F000184,Not Voting,On Motion to Suspend the Rules and Agree,Passed,635,1,12:17:00,"{u'not_voting': 19, u'yes': 406, u'present': 0, u'no': 7}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/635.json,hres327,S000303,https://api.propublica.org/congress/v1/105/bills/hres327.json
{},"{u'title': u'Providing for an exception from the limitation of clause 6(d) of rule X for the Committee on Government Reform and Oversight.', u'number': u'H RES 326', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres326.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 219 - 195 (Roll no. 634).', u'sponsor_id': u'D000492', u'bill_id': u'hres326-105'}",House,105,1997-11-13,Committee on Government Reform and Oversight,F000184,Not Voting,On Agreeing to the Resolution,Passed,634,1,12:05:00,"{u'not_voting': 18, u'yes': 219, u'present': 0, u'no': 195}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/634.json,hres326,D000492,https://api.propublica.org/congress/v1/105/bills/hres326.json
{},"{u'title': u'Providing for an exception from the limitation of clause 6(d) of rule X for the Committee on Government Reform and Oversight.', u'number': u'H RES 326', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres326.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 219 - 195 (Roll no. 634).', u'sponsor_id': u'D000492', u'bill_id': u'hres326-105'}",House,105,1997-11-13,Committee on Government Reform and Oversight,F000184,Not Voting,On Ordering the Previous Question,Passed,633,1,11:47:00,"{u'not_voting': 18, u'yes': 220, u'present': 0, u'no': 194}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/633.json,hres326,D000492,https://api.propublica.org/congress/v1/105/bills/hres326.json
{},"{u'title': u'Amending the Rules of the House of Representatives to repeal the exception to the requirement that public committee proceedings be open to all media.', u'number': u'H RES 301', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hres301.json', u'latest_action': u'Passed/agreed to in House. Status: On agreeing to the resolution Agreed to by recorded vote: 241 - 165 (Roll no. 632).', u'sponsor_id': u'S000675', u'bill_id': u'hres301-105'}",House,105,1997-11-13,Amending the Rules of the House of Representatives to repeal the exception to the requirement that public committee proceedings be open to all the media.,F000184,Not Voting,On Agreeing to the Resolution,Passed,632,1,00:34:00,"{u'not_voting': 27, u'yes': 241, u'present': 0, u'no': 165}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/632.json,hres301,S000675,https://api.propublica.org/congress/v1/105/bills/hres301.json
{},"{u'title': u'Making appropriations for foreign operations, export financing, and related programs for the fiscal year ending September 30, 1998, and for other purposes.', u'number': u'H R 2159', u'bill_uri': u'https://api.propublica.org/congress/v1/105/bills/hr2159.json', u'latest_action': u'Became Public Law No: 105-118', u'sponsor_id': u'C000052', u'bill_id': u'hr2159-105'}",House,105,1997-11-13,"Foreign Operations Appropriations, FY 1998",F000184,Not Voting,On Agreeing to the Conference Report,Passed,631,1,00:17:00,"{u'not_voting': 22, u'yes': 333, u'present': 1, u'no': 76}",https://api.propublica.org/congress/v1/105/house/sessions/1/votes/631.json,hr2159,C000052,https://api.propublica.org/congress/v1/105/bills/hr2159.json
