amendment,bill,chamber,congress,date,description,member_id,position,question,result,roll_call,session,time,total,vote_uri,bill_id,sponsor_id,bill_uri
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.2621', u'bill_id': u'hr2621-104', u'latest_action': None}",House,104,1995-12-14,Prevent Disinvestment of Trust Funds,T000405,Not Voting,On Passage,Passed,862,1,13:39:00,"{u'not_voting': 17, u'yes': 235, u'present': 77, u'no': 103}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/862.json,hr2621,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.2621', u'bill_id': u'hr2621-104', u'latest_action': None}",House,104,1995-12-14,Prevent Disinvestment of Trust Funds,T000405,Not Voting,On Motion to Recommit with Instructions,Failed,861,1,13:29:00,"{u'not_voting': 13, u'yes': 190, u'present': 0, u'no': 229}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/861.json,hr2621,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.293', u'bill_id': u'hres293-104', u'latest_action': None}",House,104,1995-12-14,Providing for consideration of H.R. 2621; Enforce Public Debt Limit and Protect Federal Trust Funds,T000405,Not Voting,On Agreeing to the Resolution,Passed,860,1,11:35:00,"{u'not_voting': 20, u'yes': 228, u'present': 0, u'no': 184}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/860.json,hres293,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.293', u'bill_id': u'hres293-104', u'latest_action': None}",House,104,1995-12-14,Providing for consideration of H.R. 2621; Enforce Public Debt Limit and Protect Federal Trust Funds,T000405,Not Voting,On Ordering the Previous Question,Passed,859,1,11:15:00,"{u'not_voting': 26, u'yes': 223, u'present': 0, u'no': 183}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/859.json,hres293,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.306', u'bill_id': u'hres306-104', u'latest_action': None}",House,104,1995-12-14,Deployment of U.S. Armed Forces to Bosnia,T000405,Not Voting,On Agreeing to the Resolution,Failed,858,1,00:02:00,"{u'not_voting': 4, u'yes': 190, u'present': 1, u'no': 237}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/858.json,hres306,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.302', u'bill_id': u'hres302-104', u'latest_action': None}",House,104,1995-12-13,Relating to the deployment of United States Armed Forces in Bosnia,T000405,Not Voting,On Agreeing to the Resolution,Passed,857,1,22:14:00,"{u'not_voting': 4, u'yes': 287, u'present': 1, u'no': 141}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/857.json,hres302,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.2770', u'bill_id': u'hr2770-104', u'latest_action': None}",House,104,1995-12-13,To prohibit Federal funds from being used for deployment on the ground of U.S. Armed Forces in Bosnia,T000405,Not Voting,On Passage,Failed,856,1,20:29:00,"{u'not_voting': 4, u'yes': 210, u'present': 0, u'no': 218}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/856.json,hr2770,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.RES.304', u'bill_id': u'hres304-104', u'latest_action': None}",House,104,1995-12-13,"Providing for debate and consideration of three measures relating to U,S. troop deployments in Bosnia",T000405,Not Voting,On Agreeing to the Resolution,Passed,855,1,17:28:00,"{u'not_voting': 5, u'yes': 357, u'present': 0, u'no': 70}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/855.json,hres304,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.1977', u'bill_id': u'hr1977-104', u'latest_action': None}",House,104,1995-12-13,Department of the Interior Appropriations for F.Y. 1996,T000405,Not Voting,On Agreeing to the Conference Report,Passed,854,1,15:53:00,"{u'not_voting': 7, u'yes': 244, u'present': 0, u'no': 181}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/854.json,hr1977,NA,NA
{},"{u'api_uri': None, u'title': None, u'number': u'H.R.1977', u'bill_id': u'hr1977-104', u'latest_action': None}",House,104,1995-12-13,Department of the Interior Appropriations for F.Y. 1996,T000405,Not Voting,On Motion to Recommit with Instructions,Failed,853,1,15:35:00,"{u'not_voting': 4, u'yes': 187, u'present': 0, u'no': 241}",https://api.propublica.org/congress/v1/104/house/sessions/1/votes/853.json,hr1977,NA,NA
